	space	simu	kraken2 + bracken	metaphlan3	motus3	metaphlan4
SAMEA2466958	uhgg	refKrak	0.0686622957971161	0.103602044706612	0.0371349861725235	0.0140516910552077
SAMEA2466959	uhgg	refKrak	0.0708755199672713	0.1384591066137988	0.0214605888779138	0.0258710565030732
SAMEA2466960	uhgg	refKrak	0.0971296450051492	0.1406694182881583	0.0737360542907872	0.0330414128174177
SAMEA2466961	uhgg	refKrak	0.0805879075614517	0.1176361944887361	0.023316460683008	0.0222014035172009
SAMEA2466962	uhgg	refKrak	0.0743867342948367	0.147490058513944	0.0347658856636747	0.0214035944220484
SAMEA2466963	uhgg	refKrak	0.0786617872992577	0.1197186037072905	0.0215022541685552	0.0171661849791159
SAMEA2466964	uhgg	refKrak	0.0930346488632408	0.1379720024865134	0.0235923562395864	0.0240970012216642
SAMEA2466965	uhgg	refKrak	0.0604124015766351	0.1414712013232511	0.0269958940165771	0.0197187550421902
SAMEA2466966	uhgg	refKrak	0.0909215967025737	0.115142969310597	0.0426795160330321	0.0186626486545467
SAMEA2466967	uhgg	refKrak	0.0711312641468525	0.1249075778671156	0.0304862136284091	0.0224048633133419
SAMEA2466968	uhgg	refKrak	0.0578449345320559	0.1255647017387364	0.0446103551248874	0.021639923878691
SAMEA2466969	uhgg	refKrak	0.0510673423401475	0.075702974322226	0.0272087739151801	0.021043081521658
SAMEA2466970	uhgg	refKrak	0.0539534522071554	0.1134412294985527	0.033246976778994	0.0232505680079089
SAMEA2466971	uhgg	refKrak	0.0613382924492787	0.1486658132993175	0.0261432609423294	0.028400523935152
SAMEA2466972	uhgg	refKrak	0.10887345960571	0.1908936317715526	0.0334703262918336	0.0256808770880857
SAMEA2466973	uhgg	refKrak	0.0976097326254949	0.1542213629147146	0.0308631233105687	0.0257413519200586
SAMEA2466974	uhgg	refKrak	0.0825791923624715	0.1301586831644282	0.0449742439866593	0.022959782371231
SAMEA2466975	uhgg	refKrak	0.069258672802408	0.0888823958698257	0.0441264502012328	0.0144039472467032
SAMEA2466976	uhgg	refKrak	0.0899687474909229	0.1464028626175328	0.0280391824325939	0.0197389853658132
SAMEA2466977	uhgg	refKrak	0.0873938822466428	0.1077186859475513	0.0309335763641653	0.0191787374966842
SAMEA2466979	uhgg	refKrak	0.0784891036684111	0.1118625873555085	0.0350320762280623	0.0257857696323469
SAMEA2466980	uhgg	refKrak	0.069856239441998	0.1144649613682475	0.0403058206616399	0.0154151627787998
SAMEA2466981	uhgg	refKrak	0.0844563413640285	0.1660879665662642	0.0262619501651577	0.0213838238084361
SAMEA2466983	uhgg	refKrak	0.0524862863406914	0.1051544162335372	0.0348711877428893	0.0112729743013249
SAMEA2466984	uhgg	refKrak	0.0849005992718883	0.147379614295687	0.0265068384968807	0.0333934650345444
SAMEA2466986	uhgg	refKrak	0.1040602549503246	0.1159382570311985	0.0234554070829738	0.0191469028515015
SAMEA2466987	uhgg	refKrak	0.0734672904863158	0.1130528267952343	0.0262020720588223	0.0183736703464465
SAMEA2466988	uhgg	refKrak	0.0629963350140142	0.1470277518774957	0.0223306221262001	0.018513535794325
SAMEA2466989	uhgg	refKrak	0.0999701613254832	0.1308046109923775	0.023387597433506	0.0284407022409228
SAMEA2466991	uhgg	refKrak	0.0866721174076186	0.1481090189361219	0.0291353642679173	0.0181384999786899
SAMEA2466992	uhgg	refKrak	0.0543223817914653	0.0806090124507049	0.0238348205565979	0.020035514950452
SAMEA2466993	uhgg	refKrak	0.0978051749725418	0.1997568133730008	0.0243189265200774	0.0157140496319925
SAMEA2466995	uhgg	refKrak	0.0792314211385607	0.127247391102996	0.0365806455117918	0.0182961305474355
SAMEA2466996	uhgg	refKrak	0.0663432636695724	0.105893419818218	0.0205132768544596	0.0254038176071891
SAMEA2466997	uhgg	refKrak	0.0679447925972781	0.175157980978184	0.0303621180455858	0.0195315029922242
SAMEA2466998	uhgg	refKrak	0.0650914852849164	0.0765884418473136	0.0471403049575647	0.0162195749289966
SAMEA2466999	uhgg	refKrak	0.066822763411898	0.1099514014493721	0.0342346890514084	0.0216517593495872
SAMEA2467001	uhgg	refKrak	0.0794235540400533	0.0627310453114182	0.0548160160683742	0.026095607468805
SAMEA2467002	uhgg	refKrak	0.0923229998592125	0.1341089119692084	0.0266777854268494	0.0187646274527899
SAMEA2467003	uhgg	refKrak	0.0678276190942498	0.0879581581855599	0.0278508272213148	0.0161396823393905
SAMEA2467004	uhgg	refKrak	0.0709839101648506	0.1028165970890585	0.0385093197126614	0.014499577683227
SAMEA2467006	uhgg	refKrak	0.0551682117809939	0.1035384150942815	0.0298566114002207	0.0171993745537865
SAMEA2467008	uhgg	refKrak	0.0757175741065793	0.0764223633295034	0.0367843605615393	0.048753606248941
SAMEA2467009	uhgg	refKrak	0.0894139593706651	0.0476658792121593	0.0388000886342263	0.0191270872940825
SAMEA2467010	uhgg	refKrak	0.046869105025768	0.0497944609082109	0.0165713310947918	0.0140119796038563
SAMEA2467011	uhgg	refKrak	0.0777230779724509	0.1122250827478555	0.0282063730975536	0.0148198940865567
SAMEA2467012	uhgg	refKrak	0.0734018921915112	0.1191686964162795	0.0277054633403489	0.0217207146842783
SAMEA2467013	uhgg	refKrak	0.0752143570945651	0.1111104430721744	0.0280217045986073	0.0217418727386546
SAMEA2467014	uhgg	refKrak	0.0865197633566989	0.1484520817598603	0.0277456033953056	0.0143578758744255
SAMEA2467015	uhgg	refKrak	0.0668037639047049	0.1167249574274131	0.0302168737847	0.0244811713343338
SAMEA2467016	uhgg	refKrak	0.0664715979075358	0.0751738144642693	0.028442832840678	0.0250747421451942
SAMEA2467017	uhgg	refKrak	0.0768185641455818	0.1053273582464144	0.0301165989731051	0.0274358907452437
SAMEA2467018	uhgg	refKrak	0.0654495105359679	0.1120769753989561	0.0288367086423592	0.027074302326852
SAMEA2467019	uhgg	refKrak	0.0739747876065596	0.1398369686878468	0.0293626150621295	0.0266381321408824
SAMEA2467020	uhgg	refKrak	0.0713522323632364	0.1246677066572844	0.024189587973996	0.0241609144756284
SAMEA2467021	uhgg	refKrak	0.0811664774231434	0.1390764239638968	0.0276074336006241	0.0157191511066402
SAMEA2467022	uhgg	refKrak	0.0650571141096254	0.1485031794146322	0.0445913780640414	0.0205078889765909
SAMEA2467023	uhgg	refKrak	0.0982638946894925	0.1151219347523989	0.0539866291344459	0.0323601469034808
SAMEA2467024	uhgg	refKrak	0.1142190197200172	0.1841770251136724	0.0359846688773332	0.0194346575985722
SAMEA2467025	uhgg	refKrak	0.066064650919665	0.111858356482411	0.0267622715583034	0.0187105334894382
SAMEA2467026	uhgg	refKrak	0.0842249594529235	0.0974910066454235	0.0285816596273695	0.0173507756670455
SAMEA2467027	uhgg	refKrak	0.0986961298887895	0.1482150665402509	0.0336889185243645	0.016130810256596
SAMEA2467028	uhgg	refKrak	0.0776889778443503	0.1395949056219531	0.0365801253616969	0.0204048667508207
SAMEA2467029	uhgg	refKrak	0.0664967962638342	0.1753754985051544	0.0260108382965976	0.0552394764950322
SAMEA2467030	uhgg	refKrak	0.0587427197315425	0.1406882762544364	0.0282406005385962	0.0199072766628894
SAMEA2467031	uhgg	refKrak	0.0559488781991393	0.1060343901413786	0.0272019450203203	0.0329498332580126
SAMEA2467032	uhgg	refKrak	0.0863637585127521	0.1132053999582675	0.0691750185563735	0.0158252438323092
SAMEA2467033	uhgg	refKrak	0.0832916555190311	0.0804225204020418	0.0515438984958374	0.0191926283387722
SAMEA2467034	uhgg	refKrak	0.1005948918404353	0.1205395389244272	0.0355746767245097	0.0306754008970297
SAMEA2467035	uhgg	refKrak	0.0957910343298331	0.1326317985011453	0.0274985223427115	0.026391453474413
SAMEA2467036	uhgg	refKrak	0.0987548970421215	0.1629830109959324	0.0408645474607246	0.0165270730259978
SAMEA2467037	uhgg	refKrak	0.0747612163202174	0.1048250258543043	0.0345835284467354	0.0181843112028401
SAMEA2467038	uhgg	refKrak	0.0624054430072842	0.1071174403999552	0.0550723836974919	0.0102581727328159
SAMEA2467039	uhgg	refKrak	0.0825400054413386	0.1714690080604525	0.0548895687483604	0.0187526702793706
SAMEA2467040	uhgg	refKrak	0.0849178278258675	0.1449717374008108	0.0531318948166743	0.0166020002368008
SAMEA2467041	uhgg	refKrak	0.0747153932570786	0.1293833978851704	0.0272923546412558	0.0182198872351188
SAMEA2467042	uhgg	refKrak	0.1003431190040963	0.1280579121061083	0.0408008543885335	0.0297419715512268
SAMEA2467043	uhgg	refKrak	0.0604879590617296	0.0779501791957499	0.0436412963570638	0.0129502039249154
SAMEA2467044	uhgg	refKrak	0.0842000110440762	0.145305452337446	0.0193438189245697	0.0189984995408361
SAMEA2467045	uhgg	refKrak	0.0694451574372488	0.101931165279108	0.0304555710004937	0.0218299976251544
SAMEA2467046	uhgg	refKrak	0.0924005897121446	0.1781893830762311	0.0221909263209521	0.0204065730944502
SAMEA2467047	uhgg	refKrak	0.0644192129384618	0.0706054417412916	0.0360450799273884	0.0111238666541803
SAMEA2467048	uhgg	refKrak	0.0578739158621198	0.0807298145450774	0.0270848328692593	0.0200270553932378
SAMEA2467049	uhgg	refKrak	0.0992598752418038	0.1299786153905811	0.0341808127046783	0.0167082555037321
SAMEA2467050	uhgg	refKrak	0.0800676472734001	0.1414069948196721	0.0374960977219205	0.0182938592265629
SAMEA2467051	uhgg	refKrak	0.0893576305103015	0.135080957978079	0.0379468008429785	0.0140023136177699
SAMEA2467052	uhgg	refKrak	0.0806237624445236	0.1665879082585363	0.0329366921532974	0.0165333960513387
SAMEA2467053	uhgg	refKrak	0.0390914712656536	0.0773789485615166	0.0296958213963566	0.0190617307169899
SAMEA2467054	uhgg	refKrak	0.0890340810724704	0.1115458347616989	0.0328333427008249	0.02008425337989
SAMEA2467055	uhgg	refKrak	0.0805875271528003	0.1461126220292575	0.0241461702520056	0.0196697632544183
SAMEA2467056	uhgg	refKrak	0.0850871465309917	0.1742535475907027	0.0591475653203449	0.0328457437497649
SAMEA2467057	uhgg	refKrak	0.042679690412299	0.1331716844072501	0.0156276195053465	0.0208442864817392
SAMEA2467058	uhgg	refKrak	0.081901137011917	0.1159901843702763	0.0336451054584532	0.0143255532952423
SAMEA2467059	uhgg	refKrak	0.073448474325907	0.072286582946807	0.0551279936904395	0.0114911369784808
SAMEA2467060	uhgg	refKrak	0.109418185654471	0.1718837059525567	0.0241296229381027	0.0214251391452991
SAMEA2467061	uhgg	refKrak	0.0532175560083406	0.1636335570604194	0.0371151805197883	0.0259580348600469
SAMEA2467062	uhgg	refKrak	0.0621141389225495	0.1301581828216989	0.017396232028473	0.0292401270093604
SAMEA2467063	uhgg	refKrak	0.0584694953325104	0.0766293772761993	0.0476943199013262	0.0530440040562725
SAMEA2467064	uhgg	refKrak	0.0931996464997318	0.1297760228927559	0.0541907276553195	0.0127489314826418
SAMEA2467065	uhgg	refKrak	0.066746255449646	0.1863665675182663	0.0347967266774322	0.0136889244187713
SAMEA2467066	uhgg	refKrak	0.0687143977365958	0.135966967854027	0.0296674319512345	0.0134957764529143
SAMEA2467067	uhgg	refKrak	0.0659290980545398	0.1241126243842401	0.0290900028029825	0.0169615062379542
SAMEA2467068	uhgg	refKrak	0.0458739861785907	0.0333135057753824	0.0275086731176836	0.0153977691522449
SAMEA2467069	uhgg	refKrak	0.0833166466664375	0.1181206999619797	0.0388532692115149	0.019423053163632
SAMEA2467070	uhgg	refKrak	0.0793804109469549	0.1533346598068833	0.0358534230931964	0.0178689133507734
SAMEA2467071	uhgg	refKrak	0.0707420218164444	0.1096269052701127	0.0331808348520572	0.0176899014386661
SAMEA2467072	uhgg	refKrak	0.0795846737186432	0.1457418121341285	0.0420147876509206	0.020106113320968
SAMEA2467073	uhgg	refKrak	0.0929421861398702	0.1326135463725348	0.0252180089520146	0.0156508141848173
SAMEA2467074	uhgg	refKrak	0.0892972221361993	0.1744704083402669	0.0216326725451761	0.0245392936512652
SAMEA2467075	uhgg	refKrak	0.0796158443618934	0.1451187844882735	0.0302006091737223	0.0233903128033509
SAMEA2467076	uhgg	refKrak	0.0794730091658075	0.1395663443491222	0.0317563679933946	0.020560897569964
SAMEA2467077	uhgg	refKrak	0.0909168373364728	0.1575614012371795	0.0286238726262305	0.0128894312565621
SAMEA2467078	uhgg	refKrak	0.0800400892910512	0.094430114102048	0.0230541869757875	0.019266560406417
SAMEA2467079	uhgg	refKrak	0.0610259122709552	0.1452205645166935	0.0545200328884773	0.0150684674887729
SAMEA2467080	uhgg	refKrak	0.0862747520764622	0.1785101935356526	0.0342046101427189	0.0360671781057563
SAMEA2467081	uhgg	refKrak	0.0847544145483947	0.1156343788424388	0.0486242976950751	0.0224284898445131
SAMEA2467082	uhgg	refKrak	0.0455287952574153	0.1177001064920472	0.0250559719610854	0.0848079342220635
SAMEA2467083	uhgg	refKrak	0.0674209411880987	0.1411489645365231	0.0234358325055054	0.02864756545094
SAMEA2467084	uhgg	refKrak	0.0851568222202842	0.1187630164927701	0.0432195760870763	0.0242352086233701
SAMEA2467085	uhgg	refKrak	0.0859540509127864	0.1155310094500754	0.0668811350640222	0.0169718252814054
SAMEA3136623	uhgg	refKrak	0.0456626186389656	0.1742621655262111	0.0374071511106156	0.0140817523393761
SAMEA3136624	uhgg	refKrak	0.0659178375922067	0.0983362609499332	0.0333047037109853	0.0212204961574311
SAMEA3136625	uhgg	refKrak	0.0662998547256369	0.126029558853441	0.044078864186143	0.0318846576086639
SAMEA3136626	uhgg	refKrak	0.0469158400169968	0.1018483961625148	0.0318470444904306	0.016855712660544
SAMEA3136627	uhgg	refKrak	0.0689152712383987	0.1483694771113764	0.0306832589711284	0.0241374672056288
SAMEA3136628	uhgg	refKrak	0.070497270944599	0.145699182872389	0.0366865558219736	0.0421618432743885
SAMEA3136629	uhgg	refKrak	0.0815582396403596	0.1212574257483005	0.0299448464074113	0.0314438249205225
SAMEA3136630	uhgg	refKrak	0.0617331823330207	0.1428787205156626	0.0330991573492131	0.0333471004046569
SAMEA3136631	uhgg	refKrak	0.051720652628951	0.1128031613275379	0.0317356684503565	0.0215554786500188
SAMEA3136632	uhgg	refKrak	0.0654173772698737	0.1791792773483438	0.0270891378328428	0.0302135486337065
SAMEA3136633	uhgg	refKrak	0.0731432110593537	0.1880106305586804	0.0851584231499604	0.0471115840608443
SAMEA3136634	uhgg	refKrak	0.0724155941762065	0.1645308630752952	0.0354830935903517	0.0276136426615056
SAMEA3136635	uhgg	refKrak	0.0841638374285645	0.1734105241110072	0.0717192665637847	0.0286356936260216
SAMEA3136636	uhgg	refKrak	0.0393529006004013	0.2142048886124107	0.0297063846889832	0.0121159494091246
SAMEA3136637	uhgg	refKrak	0.0665858306066585	0.1406338598845618	0.0388737066462435	0.0305556389686348
SAMEA3136638	uhgg	refKrak	0.0559149642626182	0.1384853691054333	0.0382264254039493	0.0187139108055364
SAMEA3136639	uhgg	refKrak	0.0633931465942803	0.1411974578237524	0.0358895357144069	0.009091490300289
SAMEA3136640	uhgg	refKrak	0.0542144730196967	0.1653675740327514	0.0314040170102655	0.0206224218653398
SAMEA3136641	uhgg	refKrak	0.0834510083158116	0.1147399387459767	0.0306613527866436	0.0174056835070983
SAMEA3136642	uhgg	refKrak	0.0743284427848462	0.209301967811402	0.030416433804289	0.02417364163055
SAMEA3136643	uhgg	refKrak	0.0468991669873833	0.1966774439413945	0.0448423169564107	0.026142346540574
SAMEA3136644	uhgg	refKrak	0.062242581617381	0.1322873419246532	0.0270706062849529	0.0217475122552623
SAMEA3136645	uhgg	refKrak	0.0634447130225208	0.1274963071100023	0.0276782580477323	0.0190598430481045
SAMEA3136646	uhgg	refKrak	0.0422951751022237	0.096930783722105	0.0295952937758	0.0177182402678613
SAMEA3136647	uhgg	refKrak	0.0420727764780814	0.0328822045466951	0.0398531017947034	0.0127022315707563
SAMEA3136648	uhgg	refKrak	0.0834108536469785	0.1568802168446701	0.0419498107403159	0.0247536603441544
SAMEA3136649	uhgg	refKrak	0.0156670584508961	0.0984157437417462	0.0153661502064521	0.0069308297573437
SAMEA3136650	uhgg	refKrak	0.0360743603822829	0.1878092519322191	0.0348171421480232	0.0085868308037732
SAMEA3136651	uhgg	refKrak	0.0723158137048841	0.1575956850418689	0.0871354747195737	0.0232986452187017
SAMEA3136652	uhgg	refKrak	0.054524797778535	0.1687716526891177	0.0445992876242424	0.0252494562261572
SAMEA3136653	uhgg	refKrak	0.0589817006034741	0.1584853123648098	0.0450173990565669	0.0396092792078659
SAMEA3136654	uhgg	refKrak	0.0688668608209733	0.1151800879274012	0.0348951601901676	0.0216141120526662
SAMEA3136655	uhgg	refKrak	0.0681514782227442	0.1244892335250255	0.0532388836910274	0.0285891176500247
SAMEA3136656	uhgg	refKrak	0.0609412338232096	0.0952056180406196	0.0535741886869502	0.0241014215567039
SAMEA3136657	uhgg	refKrak	0.0736787275078651	0.1201901542026548	0.0861855263426847	0.0378443803695475
SAMEA3136658	uhgg	refKrak	0.0641115409624299	0.1099806313118926	0.0392677250771572	0.0312823969803514
SAMEA3136659	uhgg	refKrak	0.0620603617542992	0.1409306671294381	0.0280812304525616	0.0208185712316419
SAMEA3136660	uhgg	refKrak	0.0964424405037881	0.1825970810373868	0.0622160079805011	0.0750302056580421
SAMEA3136661	uhgg	refKrak	0.0608758432785737	0.1564695773424175	0.0556705537065002	0.0221587038876598
SAMEA3136662	uhgg	refKrak	0.0582988780784773	0.164211297926092	0.0518728913702826	0.0140767364828842
SAMEA3136663	uhgg	refKrak	0.0590260855069533	0.153477119433528	0.0316830033999299	0.0179189682799514
SAMEA3136664	uhgg	refKrak	0.0730783238141376	0.1373755268111434	0.0307378448596642	0.026662047476411
SAMEA3136665	uhgg	refKrak	0.1029373590484317	0.0966899129221292	0.039744943808518	0.0192941620972329
SAMEA3136666	uhgg	refKrak	0.0614922661178779	0.1626280677703095	0.0924633989686779	0.0214273965220301
SAMEA3136667	uhgg	refKrak	0.0551082329055142	0.1351971988388858	0.030993904436689	0.0204779188192361
SAMEA3136668	uhgg	refKrak	0.0558724342183989	0.1031025047428037	0.0516783724553059	0.0183049500107536
SAMEA3136669	uhgg	refKrak	0.0538105068348507	0.1516125963356179	0.0298282164560157	0.0140609043969888
SAMEA3136670	uhgg	refKrak	0.064120129919904	0.1375115123618072	0.0413301694079426	0.0243526586385973
SAMEA3136671	uhgg	refKrak	0.0677480057134605	0.1400214843091904	0.0348997579615518	0.0168560942668453
SAMEA3136672	uhgg	refKrak	0.0621986505335155	0.1247112294806239	0.0356730306775379	0.0210310139077772
SAMEA3136673	uhgg	refKrak	0.0679617509990888	0.1710911089414399	0.0452110895528097	0.0230974578510625
SAMEA3136674	uhgg	refKrak	0.047323977935504	0.162144741712302	0.0431623750044212	0.0257059514269455
SAMEA3136675	uhgg	refKrak	0.0601686550389104	0.1445641010500807	0.0362206791499841	0.0248743377244359
SAMEA3136676	uhgg	refKrak	0.0750983340725426	0.1282919172260669	0.0298941137994887	0.0248372054957099
SAMEA3136677	uhgg	refKrak	0.0370756194464351	0.1763633657603109	0.0180194616138579	0.0162115792358029
SAMEA3136678	uhgg	refKrak	0.0658028456711916	0.1283686925953772	0.0988283771069999	0.0298411204260828
SAMEA3136679	uhgg	refKrak	0.0702668405243452	0.1465917513112281	0.0696595606264672	0.0495265587145075
SAMEA3136680	uhgg	refKrak	0.0524198424811299	0.0992962416906978	0.0311503517903525	0.0327941380254327
SAMEA3136681	uhgg	refKrak	0.07343869149094	0.1998372148186001	0.055478696743414	0.0235718446673414
SAMEA3136682	uhgg	refKrak	0.1284466668925747	0.195647151653826	0.0661256575842619	0.110076709891846
SAMEA3136683	uhgg	refKrak	0.081113042247832	0.2173204422598956	0.0242004412564978	0.0193281538587089
SAMEA3136684	uhgg	refKrak	0.0761992626859138	0.2239751204020791	0.0300983122831704	0.0186310771368524
SAMEA3136685	uhgg	refKrak	0.0803767540870147	0.1094946640066797	0.0428854650286717	0.0307734650408676
SAMEA3136686	uhgg	refKrak	0.0666760412371976	0.2205724893724004	0.0430744922246345	0.022125372664014
SAMEA3136687	uhgg	refKrak	0.047479808008378	0.127492282866547	0.0357034515110595	0.0232837920866416
SAMEA3136688	uhgg	refKrak	0.0539751835887654	0.1624378823757865	0.0347874141930626	0.0228528451731509
SAMEA3136689	uhgg	refKrak	0.0759734661717089	0.1327744531933415	0.0415799988735612	0.0316168575452699
SAMEA3136690	uhgg	refKrak	0.0529795210671031	0.0694070511013023	0.0503774544063397	0.0284460923184983
SAMEA3136691	uhgg	refKrak	0.0574555715149283	0.134307819715813	0.042260677766592	0.0240503981662509
SAMEA3136692	uhgg	refKrak	0.0361221597303852	0.2068560284209782	0.0238897395897592	0.0202239560754893
SAMEA3136693	uhgg	refKrak	0.0467420812532332	0.1198925392917164	0.056029685395792	0.0299178564228375
SAMEA3136694	uhgg	refKrak	0.0610189749239345	0.148591159610481	0.0344425212011991	0.0253318978949009
SAMEA3136695	uhgg	refKrak	0.0530453763113833	0.1307614879103557	0.0292605712616098	0.0169865768449105
SAMEA3136696	uhgg	refKrak	0.0722344839248163	0.1643395789536091	0.1053328379598838	0.0351607857408448
SAMEA3136697	uhgg	refKrak	0.0585958658552499	0.1770286485415921	0.0290972913406292	0.0199890492651365
SAMEA3136698	uhgg	refKrak	0.0538190376502608	0.1604757656433958	0.0602029367999042	0.0249015906053896
SAMEA3136699	uhgg	refKrak	0.0714495308365541	0.1634316305088587	0.0213863239078683	0.0275807749529761
SAMEA3136700	uhgg	refKrak	0.0884512965240484	0.150359252058925	0.0275427925036293	0.0250491779547961
SAMEA3136701	uhgg	refKrak	0.0760269479223511	0.1874935211788693	0.0323916846848646	0.0181779377009849
SAMEA3136702	uhgg	refKrak	0.0341425882097718	0.2440202652804206	0.0376140345281997	0.0090998954019036
SAMEA3136703	uhgg	refKrak	0.0727951785507127	0.1745096562598441	0.0263095857749546	0.0215609852250433
SAMEA3136704	uhgg	refKrak	0.0643765009903307	0.1289636576165906	0.0329308768552258	0.0283330010096322
SAMEA3136705	uhgg	refKrak	0.0885859185337752	0.1614037174571123	0.0375995727846723	0.0240690098797646
SAMEA3136706	uhgg	refKrak	0.054121492491447	0.11706242839534	0.0276908653637754	0.024133119768025
SAMEA3136707	uhgg	refKrak	0.1141220409074663	0.233996819274879	0.0469193492067543	0.0261817641123156
SAMEA3136708	uhgg	refKrak	0.0835654905319168	0.1726060565526227	0.0432300556876045	0.0471748313556482
SAMEA3136709	uhgg	refKrak	0.0640608391820987	0.1122143000194596	0.0445996293118749	0.0412971900639793
SAMEA3136710	uhgg	refKrak	0.044858994688443	0.1701772689568118	0.0370053733057413	0.0109713145278011
SAMEA3136711	uhgg	refKrak	0.0506533578620462	0.1855219237750795	0.0511105248416659	0.0168624836123523
SAMEA3136712	uhgg	refKrak	0.0584356993273786	0.2082674938379808	0.0424378683421722	0.0109876688064327
SAMEA3136713	uhgg	refKrak	0.0675009867510473	0.1268629078030734	0.0324807688218702	0.0238498176499563
SAMEA3136714	uhgg	refKrak	0.0566203549081567	0.105330636512792	0.0421530496030575	0.0214929256558682
SAMEA3136715	uhgg	refKrak	0.0471991774184745	0.0993821762735102	0.0223343458944599	0.0199646404451026
SAMEA3136716	uhgg	refKrak	0.058280324702096	0.1457858117941219	0.0425890602563723	0.0278123046587737
SAMEA3136717	uhgg	refKrak	0.0684862476115968	0.1398783619336022	0.0459223765934255	0.0244817806604414
SAMEA3136718	uhgg	refKrak	0.0673460760174627	0.1305433858959975	0.0263408801041333	0.0206314353530647
SAMEA3136719	uhgg	refKrak	0.062767941687563	0.1755940994112677	0.0716548368928475	0.037547224299752
SAMEA3136720	uhgg	refKrak	0.0676903557720987	0.1163109598646931	0.0838486328642236	0.0352956419739671
SAMEA3136721	uhgg	refKrak	0.0606504390578554	0.1268011253944227	0.0322417155270171	0.0297399949222093
SAMEA3136722	uhgg	refKrak	0.0796027063356442	0.0663395091399046	0.0756103274821378	0.030197397064431
SAMEA3136723	uhgg	refKrak	0.0820807282638344	0.1056036009356341	0.1050201525675892	0.030756673964994
SAMEA3136724	uhgg	refKrak	0.0855657797875777	0.0951908726842638	0.0375111984183798	0.0192955705573713
SAMEA3136725	uhgg	refKrak	0.0925157620256992	0.1382573802743538	0.0237302188210621	0.0256755648312255
SAMEA3136726	uhgg	refKrak	0.0771179186600286	0.1420320512396933	0.0211717241848062	0.0149079330711565
SAMEA3136727	uhgg	refKrak	0.0857155448057906	0.12796823290324	0.0339806783440447	0.0168561179121346
SAMEA3136728	uhgg	refKrak	0.0621802358516416	0.1849622297630095	0.0359701479231471	0.034308869883161
SAMEA3136729	uhgg	refKrak	0.070520877013591	0.1572785770444408	0.0264963102226367	0.0206093215063202
SAMEA3136730	uhgg	refKrak	0.0949646220317933	0.096807462310273	0.0476417830545603	0.0231409817696887
SAMEA3136731	uhgg	refKrak	0.0673332062118796	0.1411110102217789	0.0288707450207293	0.0205778201760844
SAMEA3136732	uhgg	refKrak	0.0698288018836105	0.1626628505422826	0.0315027161939382	0.0249065467014097
SAMEA3136733	uhgg	refKrak	0.0556303463735582	0.1187153435337005	0.0260152686249227	0.0186190332674115
SAMEA3136734	uhgg	refKrak	0.0593381629232182	0.1064273635592659	0.0234607672336051	0.0203577471476132
SAMEA3136735	uhgg	refKrak	0.0362659412362983	0.0814897351251229	0.0119818998649942	0.0117317106888872
SAMEA3136736	uhgg	refKrak	0.0581110483245291	0.0872125801767421	0.0318191879575679	0.0304611741844919
SAMEA3136737	uhgg	refKrak	0.0457631556431816	0.1827757144812794	0.0339797441786935	0.0119017097753032
SAMEA3136738	uhgg	refKrak	0.0637231145591521	0.2458323392631261	0.0172897348783213	0.017004153196432
SAMEA3136739	uhgg	refKrak	0.075452318019786	0.1285522159516393	0.035522053199778	0.0235409142011925
SAMEA3136740	uhgg	refKrak	0.0757570001495577	0.1318801511108595	0.0363295854816766	0.0266993140409438
SAMEA3136741	uhgg	refKrak	0.0668521246744061	0.1414917839807387	0.0376612902402989	0.0169491376953896
SAMEA3136742	uhgg	refKrak	0.0683481537783391	0.16920020556681	0.0330729232299898	0.0271097605501427
SAMEA3136743	uhgg	refKrak	0.0764179325086557	0.1310316266154433	0.0314888525749215	0.0210572548576089
SAMEA3136744	uhgg	refKrak	0.0578856619707678	0.1226932441118953	0.0371177519927045	0.0158958576557745
SAMEA3136745	uhgg	refKrak	0.0413427012875804	0.0672480781985564	0.0328499674793296	0.0148463815840865
SAMEA3136746	uhgg	refKrak	0.0795284768640254	0.1072321088677176	0.0277204584604954	0.0231611504548083
SAMEA3136747	uhgg	refKrak	0.0669656991216089	0.1573026721076403	0.0279046331146164	0.0312347151610781
SAMEA3136748	uhgg	refKrak	0.0686464468229695	0.1486708816271299	0.0385929680350286	0.0226889233178041
SAMEA3136749	uhgg	refKrak	0.0795085563961971	0.1419197977073613	0.0326784338221675	0.0261602235472778
SAMEA3136750	uhgg	refKrak	0.0716825026308603	0.1967713309152564	0.0780702332599917	0.0300996772562132
SAMEA3136751	uhgg	refKrak	0.0650023657887976	0.1523911060160522	0.0314577827633699	0.0257975960871293
SAMEA3136752	uhgg	refKrak	0.0565319710555614	0.1333093261387392	0.0276944995060288	0.0177365187072654
SAMEA3136753	uhgg	refKrak	0.0920478821381255	0.1506627866869637	0.0742388274962947	0.0255547763369064
SAMEA3136754	uhgg	refKrak	0.0692417520052907	0.1673339639201854	0.0322775903889679	0.0208987006912
SAMEA3136755	uhgg	refKrak	0.0666131128398965	0.1859675026699486	0.0323687925225996	0.0249150876681387
SAMEA3136756	uhgg	refKrak	0.0750541773756298	0.1958099062895481	0.0279263479393834	0.0332566972989157
SAMEA3136757	uhgg	refKrak	0.0510775677531852	0.1025000203679196	0.0145649979019126	0.013082500961366
