	space	simu	kraken2 + bracken	metaphlan3	motus3	metaphlan4
SAMEA3136686	gtdb207	refKrak	0.189413560469883	0.5344283763526543	0.2662015225391908	0.133359368888351
SAMEA3136687	gtdb207	refKrak	0.1837866890642426	0.5497066172006992	0.1427496322869545	0.11216152199419
SAMEA3136688	gtdb207	refKrak	0.1840630255706586	0.5163044426912441	0.1753223867309294	0.1127176968775387
SAMEA3136689	gtdb207	refKrak	0.2485373527887141	0.5787883964609822	0.3100318196843533	0.2575139934609098
SAMEA3136690	gtdb207	refKrak	0.3118583101618943	0.3545340113562276	0.3270461217426511	0.2308505164199699
SAMEA3136691	gtdb207	refKrak	0.1743680669713348	0.5657097030722448	0.1868001097019444	0.1411667608490381
SAMEA3136692	gtdb207	refKrak	0.208289037279804	0.6018989032302201	0.1976702257386731	0.1310851409109111
SAMEA3136693	gtdb207	refKrak	0.1827483324414454	0.6033609363937111	0.2369333001882086	0.1959823440915233
SAMEA3136694	gtdb207	refKrak	0.203720583499635	0.5935588158393752	0.2069087975873243	0.1276299676390309
SAMEA3136695	gtdb207	refKrak	0.1638776626293663	0.5455727868591256	0.1579717359541617	0.1199996827670892
SAMEA3136696	gtdb207	refKrak	0.2131929706636439	0.5118641401168428	0.3307600217532208	0.1848898549559293
SAMEA3136697	gtdb207	refKrak	0.1989347895234009	0.5470979775827598	0.1361370400334607	0.0941381058761979
SAMEA3136698	gtdb207	refKrak	0.1776620658762361	0.5367337924051595	0.3022378498255542	0.2036395886143281
SAMEA3136699	gtdb207	refKrak	0.1956674832628936	0.6689320046743289	0.2263265187498155	0.1751115058281798
SAMEA3136700	gtdb207	refKrak	0.1835338331710733	0.4680314338667343	0.1787306464610438	0.111390286522952
SAMEA3136701	gtdb207	refKrak	0.2042341685562109	0.4770307959941123	0.2445129219686776	0.0969576156085209
SAMEA3136702	gtdb207	refKrak	0.2179497179197838	0.6563242958942886	0.1687683040321544	0.1120729
SAMEA3136703	gtdb207	refKrak	0.1949822077851055	0.5013674159635415	0.172653451401306	0.1249045312605116
SAMEA3136704	gtdb207	refKrak	0.1955432421834659	0.6155225063337513	0.2006664211700803	0.1533595155680413
SAMEA3136705	gtdb207	refKrak	0.2022420904616126	0.50136923280803	0.2341979717750077	0.1586212084589099
SAMEA3136706	gtdb207	refKrak	0.2015584248347111	0.516399932162275	0.2226699716081456	0.1042630920249235
SAMEA3136707	gtdb207	refKrak	0.2422931372955089	0.6054472982677298	0.2274576133162453	0.1198909347847127
SAMEA3136708	gtdb207	refKrak	0.2038251526682434	0.5450260429394234	0.3041010725158214	0.1832954158048983
SAMEA3136709	gtdb207	refKrak	0.2312448089401429	0.5461721870916558	0.2152189837188642	0.1729370177428935
SAMEA3136710	gtdb207	refKrak	0.2023241750927926	0.6018314526810932	0.2067124343540548	0.1626606773378454
SAMEA3136711	gtdb207	refKrak	0.1732119727119503	0.6993520762812546	0.2173310643226752	0.1317190174534041
SAMEA3136712	gtdb207	refKrak	0.1947449246659924	0.6249795581489274	0.2837712276686004	0.098440075416755
SAMEA3136713	gtdb207	refKrak	0.1966330546204454	0.4690171167543892	0.2028609062914782	0.1344127853670083
SAMEA3136714	gtdb207	refKrak	0.1816602003113149	0.4610484839779555	0.2249850740424697	0.1703936979306126
SAMEA3136715	gtdb207	refKrak	0.1814389412709897	0.5113363521631601	0.1963028278789464	0.1694774030993139
SAMEA3136716	gtdb207	refKrak	0.1988129307868983	0.5473744739841787	0.2172531102251624	0.1691793660118857
SAMEA3136717	gtdb207	refKrak	0.2100777920972165	0.5903938256223109	0.2647415865498407	0.1870935534129941
SAMEA3136718	gtdb207	refKrak	0.174895370196858	0.5702875398127392	0.1771825374678698	0.1095262975585499
SAMEA3136719	gtdb207	refKrak	0.2252998399270523	0.6011786123050695	0.2945922892421753	0.2333322214169455
SAMEA3136720	gtdb207	refKrak	0.2192951370173678	0.4590425946897227	0.3505446323516327	0.2557420163033997
SAMEA3136721	gtdb207	refKrak	0.1679530228878475	0.4989181325212973	0.2672127063552279	0.1578228770736623
SAMEA3136722	gtdb207	refKrak	0.5514240720797204	0.6938560670479678	0.6492524311187319	0.6284445848943919
SAMEA3136723	gtdb207	refKrak	0.4844712504623451	0.6559975318298886	0.5459888196804701	0.5205548156985416
SAMEA3136724	gtdb207	refKrak	0.2474660152057991	0.3856276826836596	0.4078363345861915	0.1730273367127383
SAMEA3136725	gtdb207	refKrak	0.181520164486725	0.4795029454287326	0.1617882950886574	0.1182802318776104
SAMEA3136726	gtdb207	refKrak	0.2265860989225319	0.3942047501400301	0.1493187019608891	0.1064973344247942
SAMEA3136727	gtdb207	refKrak	0.1956705043712551	0.4077273902253056	0.2007281057873507	0.0992273857347413
SAMEA3136728	gtdb207	refKrak	0.1742597364863171	0.6245777210803302	0.1673316271567888	0.1783068988409771
SAMEA3136729	gtdb207	refKrak	0.1773629366093161	0.5068758424488277	0.1901850400116135	0.0966957458700192
SAMEA3136730	gtdb207	refKrak	0.2106396998478285	0.467750380611181	0.4846724151737385	0.1492161456344662
SAMEA3136731	gtdb207	refKrak	0.1837965433032903	0.501732522505726	0.2004083699113019	0.0852294442564311
SAMEA3136732	gtdb207	refKrak	0.1926341914629737	0.4782642872870064	0.1797785534626441	0.1342432832529115
SAMEA3136733	gtdb207	refKrak	0.1685432463355844	0.4753622357770027	0.1658260818342768	0.0926889088178535
SAMEA3136734	gtdb207	refKrak	0.3336529512812485	0.6544545483596189	0.4510183644690161	0.3720930953003099
SAMEA3136735	gtdb207	refKrak	0.3294811625852556	0.7915443756528976	0.5271744415220745	0.4571138731492903
SAMEA3136736	gtdb207	refKrak	0.1867345061115684	0.4752089970558792	0.1618023966372502	0.12625279751435
SAMEA3136737	gtdb207	refKrak	0.1804880341902612	0.655920434245722	0.1931672299415343	0.1410090215652698
SAMEA3136738	gtdb207	refKrak	0.1556353473083001	0.5919530029413724	0.1046014991287874	0.0791243435211549
SAMEA3136739	gtdb207	refKrak	0.1877102285669911	0.4331396469973853	0.2188753968894849	0.0970079016614574
SAMEA3136740	gtdb207	refKrak	0.2845263236563449	0.4800398100830103	0.3411864122813231	0.239449965612596
SAMEA3136741	gtdb207	refKrak	0.1921424854806812	0.4699230714342854	0.1893225963692926	0.118523982628302
SAMEA3136742	gtdb207	refKrak	0.2087868075044246	0.5989419845310576	0.2435793873030125	0.2075165456450551
SAMEA3136743	gtdb207	refKrak	0.2150948729965419	0.550393777759652	0.1874813991875631	0.1361874682886095
SAMEA3136744	gtdb207	refKrak	0.1816037535324641	0.4814863451474843	0.1928830821944821	0.1076261534799409
SAMEA3136745	gtdb207	refKrak	0.1477503693367997	0.2673834223101872	0.2822808281195168	0.0743991151759452
SAMEA3136746	gtdb207	refKrak	0.1947387920859228	0.4650852183059569	0.1864704363084477	0.1304060664810973
SAMEA3136747	gtdb207	refKrak	0.1799870688783624	0.5592603718485918	0.2073133297400907	0.1582354884403003
SAMEA3136748	gtdb207	refKrak	0.1785398551923786	0.5498990130470985	0.188480441899285	0.1213356000000023
SAMEA3136749	gtdb207	refKrak	0.1871053348216632	0.463082997248587	0.2081897166862706	0.1257679273608236
SAMEA3136750	gtdb207	refKrak	0.1928959811663792	0.5967282838007607	0.2705721858191963	0.1747357096304107
SAMEA3136751	gtdb207	refKrak	0.1771107263595127	0.5487919133655461	0.1785237866472369	0.1082724337091575
SAMEA3136752	gtdb207	refKrak	0.162917598168205	0.4891114846572514	0.1565020099887752	0.1024777356141905
SAMEA3136753	gtdb207	refKrak	0.2540438300263775	0.5378973133703272	0.3733875555118945	0.202302456083735
SAMEA3136754	gtdb207	refKrak	0.1824644781529113	0.4674165522001928	0.1769877187113489	0.1244336150074752
SAMEA3136755	gtdb207	refKrak	0.1914624802124477	0.6127775674165908	0.2026676414278704	0.1488568279670807
SAMEA3136756	gtdb207	refKrak	0.1986774453537693	0.6651543010035694	0.244704003086429	0.1611135799807143
SAMEA3136757	gtdb207	refKrak	0.3122651078091885	0.7218727551090527	0.4675508554065087	0.4314612464842389
SAMEA3136758	gtdb207	refKrak	0.1790755574300247	0.5214089232645812	0.2010274949312423	0.139014470006255
SAMEA3136759	gtdb207	refKrak	0.1999406860921672	0.5218449101055266	0.1926489706387079	0.1379947141248312
SAMEA3136760	gtdb207	refKrak	0.2424390020037245	0.4158300149153324	0.1909283286134624	0.1419387974740855
SAMEA3136761	gtdb207	refKrak	0.233429756138514	0.391454343525646	0.2847439570374995	0.1235097680024365
SAMEA3136762	gtdb207	refKrak	0.1858204447292812	0.2978463265739837	0.4252769786295428	0.0733554347715418
SAMEA3136763	gtdb207	refKrak	0.2961126910256088	0.5678457505924693	0.4834264738227792	0.309767414956347
SAMEA3136764	gtdb207	refKrak	0.2420284286835851	0.5016070510577308	0.313168247014686	0.2315351804559448
SAMEA3136765	gtdb207	refKrak	0.5713556541384336	0.795389520954098	0.7532036642409962	0.7121261000000101
SAMEA3136766	gtdb207	refKrak	0.4204801993152791	0.689633090392965	0.490677094457396	0.4479796935698593
SAMEA3136767	gtdb207	refKrak	0.3884478844396878	0.6073348346974398	0.530870106214988	0.3911122731678248
SAMEA3136768	gtdb207	refKrak	0.5584426181183506	0.7300590497801366	0.9388582622053128	0.7629455905780962
SAMEA3136769	gtdb207	refKrak	0.4028999248275152	0.5579376057852379	0.5064511182734105	0.380961392662417
SAMEA3178936	gtdb207	refKrak	0.1841710091676979	0.6562380118763805	0.2037907221232587	0.1474897108722386
SAMEA3178937	gtdb207	refKrak	0.1690201308515536	0.497283562109117	0.1876125922039181	0.1792714160015207
SAMEA3178938	gtdb207	refKrak	0.179144240467134	0.4579342257125412	0.1664181453748461	0.0978468304937384
SAMEA3178939	gtdb207	refKrak	0.1635425524337004	0.4543607899646451	0.1363171393928652	0.091816397064153
SAMEA3178940	gtdb207	refKrak	0.1894395101320418	0.5694573888183766	0.1567246093545674	0.1038943350780595
SAMEA3178941	gtdb207	refKrak	0.1727111196144958	0.4626862456404345	0.1720873829650606	0.133512930742857
SAMEA3178942	gtdb207	refKrak	0.1897603198089643	0.4112683921941287	0.1659806595569818	0.0796235783077922
SAMEA3178943	gtdb207	refKrak	0.2157425480888848	0.5397013313812499	0.1813913536314152	0.1262720334840343
SAMEA3178944	gtdb207	refKrak	0.1793152800069776	0.6232437111001596	0.1621905887461822	0.0991895350081198
SAMEA2466887	gtdb207	refMet4	0.2589912394088827	0.3974413825737404	0.0845279103391713	0.1136425522486238
SAMEA2466888	gtdb207	refMet4	0.2358964402632105	0.5311889074519238	0.1307110623434988	0.1148384794998468
SAMEA2466889	gtdb207	refMet4	0.2594148038936723	0.6422343541693599	0.1433470467142551	0.0646651684892306
SAMEA2466890	gtdb207	refMet4	0.22743459130088	0.3523507827144655	0.134480596636751	0.0344278124985804
SAMEA2466891	gtdb207	refMet4	0.2811610993639288	0.4008760227744673	0.1588350550116287	0.0682144819352899
SAMEA2466892	gtdb207	refMet4	0.1856363989267352	0.2663023859824049	0.0929764192418723	0.0274399197955394
SAMEA2466893	gtdb207	refMet4	0.2495338932613296	0.4435870659757311	0.0955057953948466	0.0271553369777667
SAMEA2466894	gtdb207	refMet4	0.1834740377391407	0.4760901816849822	0.0771101759850214	0.0345174257105053
SAMEA2466895	gtdb207	refMet4	0.2333644046955065	0.3692779828411299	0.2063122604700951	0.0343619050459692
SAMEA2466896	gtdb207	refMet4	0.4403772991280739	0.7261939349168449	0.5523602861132166	0.5119279698479988
SAMEA2466897	gtdb207	refMet4	0.187417495343515	0.3265877688830082	0.1196334083924381	0.0477280259476451
SAMEA2466898	gtdb207	refMet4	0.2311435789560985	0.5392949404057696	0.0687416578445991	0.0997434782506226
SAMEA2466899	gtdb207	refMet4	0.2385166871861881	0.5057550242919879	0.1760237424530679	0.1170751557940554
SAMEA2466900	gtdb207	refMet4	0.2347911704614702	0.5004377751341448	0.2965428465893342	0.2605997524646665
SAMEA2466901	gtdb207	refMet4	0.2124832865661485	0.5340449033433894	0.0842994836262038	0.0235043164531111
SAMEA2466902	gtdb207	refMet4	0.2400901726680181	0.418750041279989	0.1167965091226778	0.0369313442591878
SAMEA2466903	gtdb207	refMet4	0.2211942263869751	0.5249549669119978	0.1441424145451524	0.0453094422677593
SAMEA2466904	gtdb207	refMet4	0.2260444805839813	0.453515160782695	0.1066036965572021	0.0466329779371895
SAMEA2466905	gtdb207	refMet4	0.2255027319836788	0.3599112620151234	0.0963386185020469	0.0326638525505626
SAMEA2466906	gtdb207	refMet4	0.2163230857709693	0.3666839034427079	0.0868760861579393	0.1233971079570699
SAMEA2466907	gtdb207	refMet4	0.2268567231807219	0.4127521171733641	0.1719969663981776	0.0332562924428485
SAMEA2466908	gtdb207	refMet4	0.1847074964392965	0.4246265587328161	0.1293916557838985	0.0514232250802182
SAMEA2466910	gtdb207	refMet4	0.2261830247408702	0.379836243238361	0.1007398712148287	0.0401517031902
SAMEA2466911	gtdb207	refMet4	0.1949726841804611	0.4788833835113799	0.1742378412811292	0.0818528954594142
SAMEA2466912	gtdb207	refMet4	0.2107357810214302	0.2388330105798548	0.0689651395565286	0.0242259733577305
SAMEA2466913	gtdb207	refMet4	0.206968222844295	0.4141757713480324	0.1890959580718296	0.0766992828675172
SAMEA2466914	gtdb207	refMet4	0.1905010849157717	0.4291236752899546	0.157438740112404	0.0443805152226161
SAMEA2466915	gtdb207	refMet4	0.2385206428723882	0.6088359335433047	0.1573171969441338	0.052365496572757
SAMEA2466916	gtdb207	refMet4	0.3022955582487404	0.5669807846366226	0.2773855392494415	0.216619794635955
SAMEA2466917	gtdb207	refMet4	0.2856688828426957	0.1246661587543633	0.3432513319484266	0.0595598971152117
SAMEA2466918	gtdb207	refMet4	0.1694195663837376	0.2916697030675899	0.1568131645511958	0.0459164423903762
SAMEA2466920	gtdb207	refMet4	0.1972015812878534	0.5778661816449311	0.0791752240042699	0.0171668352241253
SAMEA2466921	gtdb207	refMet4	0.2769116433337623	0.3926511232561877	0.368003820948003	0.1552530548937864
SAMEA2466922	gtdb207	refMet4	0.1350576715548921	0.7070759662903103	0.0953493744829822	0.02872688252308
SAMEA2466923	gtdb207	refMet4	0.2087383448667772	0.3126062894772671	0.1842386216040143	0.0306562878128352
SAMEA2466924	gtdb207	refMet4	0.1876281838006079	0.2718354734547864	0.0971213217692551	0.0382771144900542
SAMEA2466925	gtdb207	refMet4	0.2489687053948989	0.379952161881222	0.1315204979943907	0.0730070277424771
SAMEA2466926	gtdb207	refMet4	0.2738168014128295	0.3106554996156488	0.141677423522413	0.048887806390511
SAMEA2466927	gtdb207	refMet4	0.23108791642968	0.4511568114413354	0.1701691554045697	0.0825203713677976
SAMEA2466928	gtdb207	refMet4	0.2207549352101514	0.2394659980943803	0.1145737826360529	0.0351914989119837
SAMEA2466930	gtdb207	refMet4	0.2681717292001701	0.2628442350199426	0.1840336021851879	0.0837160437844534
SAMEA2466931	gtdb207	refMet4	0.2332307466689132	0.3635035638859731	0.1764287840595536	0.0597062921460866
SAMEA2466932	gtdb207	refMet4	0.2234789116359653	0.51549327693719	0.1202029057778188	0.0713183830514061
SAMEA2466933	gtdb207	refMet4	0.246848188436329	0.4262305640884991	0.1711362681660024	0.0285693684962846
SAMEA2466934	gtdb207	refMet4	0.2382789537646346	0.596151123517616	0.1006539623858783	0.0369201251994063
SAMEA2466935	gtdb207	refMet4	0.2249473954384992	0.3870676625421392	0.1534963030509114	0.0346074690803092
SAMEA2466936	gtdb207	refMet4	0.2901608221859987	0.2792505146876552	0.2754528421095293	0.0489969509072859
SAMEA2466937	gtdb207	refMet4	0.1963243462640406	0.4984777152290188	0.1246848118245388	0.0455689852115252
SAMEA2466938	gtdb207	refMet4	0.3222098551381883	0.5912321225901712	0.2693858352390547	0.2190879081068971
SAMEA2466939	gtdb207	refMet4	0.2045226289233237	0.5490531800098573	0.095902780180527	0.0370809751602117
SAMEA2466940	gtdb207	refMet4	0.2607594443555762	0.4634672486858803	0.1981786674674701	0.0780005685563102
SAMEA2466941	gtdb207	refMet4	0.2134724554596495	0.3466399550279548	0.1998266308393839	0.0479308054974483
SAMEA2466942	gtdb207	refMet4	0.1824302846024951	0.4292634281505371	0.1209343754183829	0.0707494629728658
SAMEA2466943	gtdb207	refMet4	0.1927712820571752	0.4985516031124707	0.1442392572513408	0.0802555110119823
SAMEA2466944	gtdb207	refMet4	0.4531117429123784	0.5871105076196041	0.3947007014567832	0.3144321894888869
SAMEA2466945	gtdb207	refMet4	0.1794999673900431	0.514975752925474	0.1454292173316478	0.0442854836748659
SAMEA2466946	gtdb207	refMet4	0.2188612764697889	0.3502072431916854	0.1285548320038731	0.0232756819195747
SAMEA2466947	gtdb207	refMet4	0.1815692185367313	0.3378324905290837	0.0854565329240694	0.0511970259680746
SAMEA2466948	gtdb207	refMet4	0.2148006601505083	0.5017850577677749	0.1953743135624416	0.1086103161327352
SAMEA2466949	gtdb207	refMet4	0.2121981192603652	0.3323941107328406	0.1264769038811523	0.0457055831914114
SAMEA2466950	gtdb207	refMet4	0.3947748054644456	0.7061958311878581	0.511412716314322	0.4294303632225903
SAMEA2466951	gtdb207	refMet4	0.2115703078883991	0.4306380614376048	0.183626475225851	0.0776003469042314
SAMEA2466952	gtdb207	refMet4	0.1810439469571626	0.4172387411287905	0.0828443777449205	0.0346896437726715
SAMEA2466953	gtdb207	refMet4	0.1604445638364711	0.473739253262398	0.123908193028532	0.0408264968446138
SAMEA2466954	gtdb207	refMet4	0.1825962965951346	0.3419206646481039	0.2150050983899139	0.0294554989768112
SAMEA2466955	gtdb207	refMet4	0.2087614307123733	0.4166255884885522	0.1537280923350794	0.0429680113219621
SAMEA2466956	gtdb207	refMet4	0.197252173677947	0.3622622782297064	0.1117091547195986	0.0558425503552243
SAMEA2466957	gtdb207	refMet4	0.1990101489085572	0.3884857759092992	0.1147983861471317	0.050359634976336
SAMEA2466958	gtdb207	refMet4	0.1959083636214267	0.3453771705434437	0.1089376845608131	0.0232004663735534
SAMEA2466959	gtdb207	refMet4	0.299633676243675	0.6590860821785796	0.2707092455544999	0.246742039326293
SAMEA2466960	gtdb207	refMet4	0.2285011238304921	0.4543402060477419	0.3524559960813423	0.0501723005433249
SAMEA2466961	gtdb207	refMet4	0.2502839596068314	0.4988025282054335	0.2189155617768487	0.0945540170909084
SAMEA2466962	gtdb207	refMet4	0.2161543783335864	0.43226299392726	0.0928207567779811	0.0388559801496891
SAMEA2466963	gtdb207	refMet4	0.2008740628087705	0.3653196343733909	0.1119348095201123	0.0556360633287202
SAMEA2466964	gtdb207	refMet4	0.2700971063609686	0.4708018596298544	0.1592301179134028	0.1275866774842653
SAMEA2466965	gtdb207	refMet4	0.2388824294217172	0.5414838529887563	0.1519407980417677	0.0879202265902063
SAMEA2466966	gtdb207	refMet4	0.2795983681540842	0.4118416351595655	0.1703474876590619	0.0456066721721147
SAMEA2466967	gtdb207	refMet4	0.2041387467004354	0.4662780296080929	0.2013366530775673	0.0565960259866556
SAMEA2466968	gtdb207	refMet4	0.2134685830361799	0.6015770597529797	0.2163133248294466	0.0361683801613397
SAMEA2466969	gtdb207	refMet4	0.3618442446865621	0.6989443309836868	0.4438472331907995	0.3949470119279657
SAMEA2466970	gtdb207	refMet4	0.2000394535574022	0.4316247765763748	0.1596986766713407	0.0273298446155019
SAMEA2466971	gtdb207	refMet4	0.1654680474625456	0.4372624744964692	0.1288714495437199	0.053197969326309
SAMEA2466972	gtdb207	refMet4	0.2225674922215796	0.5275031368925577	0.1177718357945012	0.0715122137655137
SAMEA2466973	gtdb207	refMet4	0.2105567332207986	0.3306305220820242	0.1099290481586082	0.0407523605736364
SAMEA2466974	gtdb207	refMet4	0.2268752287221314	0.4514736143877872	0.133168341956923	0.0444928358559526
SAMEA2466975	gtdb207	refMet4	0.1718555271386136	0.311845499706628	0.1614883906403936	0.0560708533670102
SAMEA2466976	gtdb207	refMet4	0.2058502188546432	0.4181976511034111	0.13489066996411	0.0844569106988805
SAMEA2466977	gtdb207	refMet4	0.2877402908540346	0.5127478285402307	0.1698286453847396	0.1243140295626209
SAMEA2466979	gtdb207	refMet4	0.2108453949000965	0.3775307359353477	0.1794071252763744	0.0783779068498828
SAMEA2466980	gtdb207	refMet4	0.2357412790340274	0.3970416532733921	0.1314007436140671	0.0326337940563685
SAMEA2466981	gtdb207	refMet4	0.2230167054861838	0.5311655671339832	0.1030418847211236	0.0264819261712363
SAMEA2466983	gtdb207	refMet4	0.3397880245080761	0.5632068009370238	0.3811583160779906	0.337950166445032
SAMEA2466984	gtdb207	refMet4	0.1710804278111302	0.579181796922726	0.1248005391361171	0.0523247312767996
SAMEA2466986	gtdb207	refMet4	0.267634957920165	0.3585462812743919	0.1264033685815483	0.0888426047543853
SAMEA2466987	gtdb207	refMet4	0.2518388416016023	0.3097808827879262	0.2039082251929085	0.0246471749865112
SAMEA2466988	gtdb207	refMet4	0.2160486512867689	0.5513294075325679	0.1531107967347501	0.0519807972687991
SAMEA2466989	gtdb207	refMet4	0.3587507064718187	0.4685149442228352	0.2596697615168173	0.1853491712455892
SAMEA2466991	gtdb207	refMet4	0.2301562933905852	0.4374527083940916	0.1541917518327148	0.069437028170227
SAMEA2466992	gtdb207	refMet4	0.2376543746913249	0.5275422620370952	0.1648130256697468	0.1029223754783974
SAMEA2466993	gtdb207	refMet4	0.1997300984268964	0.4706718699473252	0.109096317022907	0.0725385854446072
SAMEA2466995	gtdb207	refMet4	0.2025144906125735	0.4718879308179017	0.1412358847548006	0.0412468348260844
SAMEA2466996	gtdb207	refMet4	0.2191165858566755	0.4536284660428308	0.1783751577701549	0.0683301751769095
SAMEA2466997	gtdb207	refMet4	0.200529121565667	0.4463039250123976	0.1262131556790096	0.030469413268366
SAMEA2466998	gtdb207	refMet4	0.2270636187693458	0.3200178289011666	0.3025080820877057	0.1000336529164528
SAMEA2466999	gtdb207	refMet4	0.1688627482584539	0.3686992657740873	0.144898762184721	0.0445893080017417
SAMEA2467001	gtdb207	refMet4	0.2345720188928338	0.1534658808608032	0.4492341538525483	0.042385778800632
SAMEA2467002	gtdb207	refMet4	0.283263890712103	0.3897203342110609	0.1284783991376753	0.0476158855701515
SAMEA2467003	gtdb207	refMet4	0.2099445225508256	0.3973783061345607	0.1464086462054998	0.038732581004109
SAMEA2467004	gtdb207	refMet4	0.2346649936123796	0.3753895735929556	0.1722359397275742	0.0411343219770087
SAMEA2467006	gtdb207	refMet4	0.2829172063597235	0.523670815070952	0.2660070262021101	0.2035185740721415
SAMEA2467008	gtdb207	refMet4	0.3268538180351163	0.6357215359123701	0.2521853880061899	0.1992796901096955
SAMEA2467009	gtdb207	refMet4	0.2310498050860543	0.1193748727721722	0.1320196110247809	0.1433271864154713
SAMEA2467010	gtdb207	refMet4	0.1335272173809581	0.2700730586312699	0.1309421887092028	0.0223034966955551
SAMEA2467011	gtdb207	refMet4	0.2559410958666439	0.3409422570988419	0.1394316426907139	0.0507034637505567
SAMEA2467012	gtdb207	refMet4	0.2170894900529433	0.3238545762090922	0.1402541159834994	0.051554449474056
SAMEA2467013	gtdb207	refMet4	0.2315738983936197	0.2839119078208195	0.1387749674180574	0.0489328782583885
SAMEA2467014	gtdb207	refMet4	0.1913614645618835	0.5858512681383217	0.1702471281886705	0.0417932710647057
SAMEA2467015	gtdb207	refMet4	0.2682214551591321	0.3354612712039393	0.1285718212887278	0.05234852701873
SAMEA2467016	gtdb207	refMet4	0.265631084256975	0.4016919642893778	0.2481727023444767	0.1875391657913861
SAMEA2467017	gtdb207	refMet4	0.2361174828388534	0.5053198121108472	0.2134919164853622	0.1137316893159873
SAMEA2467018	gtdb207	refMet4	0.2304849611528181	0.3385396346939785	0.1827138970512301	0.0711678197172409
SAMEA2467019	gtdb207	refMet4	0.2276719373224427	0.4505061257853368	0.123620783141456	0.0536275814125484
SAMEA2467020	gtdb207	refMet4	0.1855745591018903	0.4542729585512082	0.1053644143751157	0.0532654537405017
SAMEA2467021	gtdb207	refMet4	0.1995185467786228	0.4637539639620227	0.1454596475048576	0.0603939720849181
SAMEA2467022	gtdb207	refMet4	0.1969788930587628	0.4152561339172531	0.112077519270183	0.0310017439345657
SAMEA2467023	gtdb207	refMet4	0.2430631453235518	0.3260191856157438	0.1313515473862782	0.0437465108708042
SAMEA2467024	gtdb207	refMet4	0.2363297091245033	0.4098979382158995	0.1184105831276529	0.0552956255922281
SAMEA2467025	gtdb207	refMet4	0.2093265127344893	0.3467891452102897	0.1132322097041674	0.0609091208480018
SAMEA2467026	gtdb207	refMet4	0.2224540466123873	0.2964897399264218	0.1002229730454464	0.0381516303127092
SAMEA2467027	gtdb207	refMet4	0.2200194906420062	0.4105469166967402	0.1973037769448161	0.1548574451451364
SAMEA2467028	gtdb207	refMet4	0.2003952174205115	0.4551437598055086	0.1700015243006984	0.0792715929060635
SAMEA2467029	gtdb207	refMet4	0.2346498372890575	0.5947107749964494	0.1089399323140927	0.0892388891755094
SAMEA2467030	gtdb207	refMet4	0.2535875714460825	0.420215307744804	0.1232928986801485	0.0449396799409992
SAMEA2467031	gtdb207	refMet4	0.178949874869981	0.3557527340098935	0.1142599529668588	0.0681126429917338
SAMEA2467032	gtdb207	refMet4	0.2360317664281838	0.2774060699366639	0.3163391227169242	0.0754522767497973
SAMEA2467033	gtdb207	refMet4	0.2807463290006649	0.3614996410199516	0.2521138044305471	0.1016740930247635
SAMEA2467034	gtdb207	refMet4	0.2064615010579372	0.4236242230713454	0.1072103331728139	0.0536873690973537
SAMEA2467035	gtdb207	refMet4	0.239417278168884	0.4229153424219317	0.123348641828501	0.1251809351156829
SAMEA2467036	gtdb207	refMet4	0.2136811296046733	0.5016137544610119	0.1509437423006066	0.0775254217433585
SAMEA2467037	gtdb207	refMet4	0.2019946060559913	0.3563669397564517	0.1871836474041164	0.0719791576220019
SAMEA2467038	gtdb207	refMet4	0.2629638847565322	0.3505796573404146	0.3716793793632269	0.0188562056157123
SAMEA2467039	gtdb207	refMet4	0.1866625765453666	0.5103339852544905	0.1798569957055212	0.0959684926610789
SAMEA2467040	gtdb207	refMet4	0.2454976969430167	0.3656530970850195	0.1501682290803577	0.0434848621495439
SAMEA2467041	gtdb207	refMet4	0.2423739263806983	0.5125138450353822	0.233466117812377	0.090775093887184
SAMEA2467042	gtdb207	refMet4	0.2818034884309351	0.374296198843261	0.186979574219216	0.187353404416234
SAMEA2467043	gtdb207	refMet4	0.2025277665209917	0.3542732886345649	0.134152770226805	0.0373887709353117
SAMEA2467044	gtdb207	refMet4	0.2107634628666556	0.37830859832541	0.1520265232956942	0.1027769169298656
SAMEA2467045	gtdb207	refMet4	0.1845269451999599	0.3216509561103379	0.1190181764659307	0.0568183019205301
SAMEA2467046	gtdb207	refMet4	0.2023767241987511	0.4492689413290893	0.1251440258247538	0.0357851708940788
SAMEA2467047	gtdb207	refMet4	0.2739972459073477	0.2409372746374012	0.1343840289769751	0.0181743627017626
SAMEA2467048	gtdb207	refMet4	0.1906736532924657	0.3776656618835955	0.1482101898940018	0.0747029582712501
SAMEA2467049	gtdb207	refMet4	0.2337921606425412	0.3830364512232463	0.1215873862168842	0.0338747575252668
SAMEA2467050	gtdb207	refMet4	0.2299564273344972	0.4046924765640216	0.1343375490447253	0.0579018062056174
SAMEA2467051	gtdb207	refMet4	0.2455174390007772	0.3417033268607978	0.1591127792389536	0.0513098760095394
SAMEA2467052	gtdb207	refMet4	0.2369345367051697	0.5034756954358038	0.1467782744846301	0.0272020920762117
SAMEA2467053	gtdb207	refMet4	0.3109684288915502	0.6329161275464783	0.377600488632986	0.3242279192415928
SAMEA2467054	gtdb207	refMet4	0.2133892260699997	0.3608789585230834	0.1327154051592434	0.0479642916394629
SAMEA2467055	gtdb207	refMet4	0.1934728007897783	0.4456409537951628	0.0740254284096137	0.0575069205829112
