sample	stat	space	simu	reference	motus3	metaphlan4	metaphlan3	kraken2
SAMEA2467011	Lost_mOTUs	gtdb207	refMet4	0.0	0.0	0.0	0.0	0.0
SAMEA2467011	Lost_abundance	gtdb207	refMet4	0.0	0.0	0.0	0.0	1.1102230246251563e-16
SAMEA2467011	Lost_mOTUs_frac	gtdb207	refMet4	0.0	0.0	0.0	0.0	0.0
SAMEA2467012	Kept_abundance	gtdb207	refMet4	1.0	1.0	1.0	1.0	0.9999999999999996
SAMEA2467012	Kept_mOTUs	gtdb207	refMet4	263.0	254.0	216.0	104.0	601.0
SAMEA2467012	Raw_mOTUs	gtdb207	refMet4	263.0	254.0	216.0	104.0	601.0
SAMEA2467012	Lost_mOTUs	gtdb207	refMet4	0.0	0.0	0.0	0.0	0.0
SAMEA2467012	Lost_abundance	gtdb207	refMet4	0.0	0.0	0.0	0.0	3.3306690738754696e-16
SAMEA2467012	Lost_mOTUs_frac	gtdb207	refMet4	0.0	0.0	0.0	0.0	0.0
SAMEA2467013	Kept_abundance	gtdb207	refMet4	1.0	1.0	0.9999999999999998	1.0	0.9999999999999996
SAMEA2467013	Kept_mOTUs	gtdb207	refMet4	264.0	256.0	226.0	115.0	526.0
SAMEA2467013	Raw_mOTUs	gtdb207	refMet4	264.0	256.0	226.0	115.0	526.0
SAMEA2467013	Lost_mOTUs	gtdb207	refMet4	0.0	0.0	0.0	0.0	0.0
SAMEA2467013	Lost_abundance	gtdb207	refMet4	1.1102230246251563e-16	0.0	2.220446049250313e-16	0.0	4.440892098500626e-16
SAMEA2467013	Lost_mOTUs_frac	gtdb207	refMet4	0.0	0.0	0.0	0.0	0.0
SAMEA2467014	Kept_abundance	gtdb207	refMet4	1.0	1.0	1.0	1.0	1.0
SAMEA2467014	Kept_mOTUs	gtdb207	refMet4	202.0	189.0	168.0	90.0	460.0
SAMEA2467014	Raw_mOTUs	gtdb207	refMet4	202.0	189.0	168.0	90.0	460.0
SAMEA2467014	Lost_mOTUs	gtdb207	refMet4	0.0	0.0	0.0	0.0	0.0
SAMEA2467014	Lost_abundance	gtdb207	refMet4	0.0	0.0	1.1102230246251563e-16	0.0	0.0
SAMEA2467014	Lost_mOTUs_frac	gtdb207	refMet4	0.0	0.0	0.0	0.0	0.0
SAMEA2467015	Kept_abundance	gtdb207	refMet4	1.0	1.0	0.9999999999999998	1.0000000000000002	1.0
SAMEA2467015	Kept_mOTUs	gtdb207	refMet4	215.0	222.0	193.0	101.0	506.0
SAMEA2467015	Raw_mOTUs	gtdb207	refMet4	215.0	222.0	193.0	101.0	506.0
SAMEA2467015	Lost_mOTUs	gtdb207	refMet4	0.0	0.0	0.0	0.0	0.0
SAMEA2467015	Lost_abundance	gtdb207	refMet4	0.0	0.0	2.220446049250313e-16	-2.220446049250313e-16	0.0
SAMEA2467015	Lost_mOTUs_frac	gtdb207	refMet4	0.0	0.0	0.0	0.0	0.0
SAMEA2467016	Kept_abundance	gtdb207	refMet4	1.0	0.9991158560908706	1.0	1.0	1.0
SAMEA2467016	Kept_mOTUs	gtdb207	refMet4	244.0	231.0	200.0	111.0	534.0
SAMEA2467016	Raw_mOTUs	gtdb207	refMet4	244.0	232.0	200.0	111.0	534.0
SAMEA2467016	Lost_mOTUs	gtdb207	refMet4	0.0	1.0	0.0	0.0	0.0
SAMEA2467016	Lost_abundance	gtdb207	refMet4	0.0	0.0008841439091293	0.0	0.0	0.0
SAMEA2467016	Lost_mOTUs_frac	gtdb207	refMet4	0.0	0.0043103448275862	0.0	0.0	0.0
SAMEA2467017	Kept_abundance	gtdb207	refMet4	1.0	0.9996137569758567	1.0	1.0	1.0
SAMEA2467017	Kept_mOTUs	gtdb207	refMet4	260.0	267.0	224.0	123.0	549.0
SAMEA2467017	Raw_mOTUs	gtdb207	refMet4	260.0	268.0	224.0	123.0	549.0
SAMEA2467017	Lost_mOTUs	gtdb207	refMet4	0.0	1.0	0.0	0.0	0.0
SAMEA2467017	Lost_abundance	gtdb207	refMet4	1.1102230246251563e-16	0.0003862430241432	0.0	1.1102230246251563e-16	0.0
SAMEA2467017	Lost_mOTUs_frac	gtdb207	refMet4	0.0	0.003731343283582	0.0	0.0	0.0
SAMEA2467018	Kept_abundance	gtdb207	refMet4	1.0	1.0	1.0	1.0	1.0
SAMEA2467018	Kept_mOTUs	gtdb207	refMet4	155.0	155.0	139.0	79.0	502.0
SAMEA2467018	Raw_mOTUs	gtdb207	refMet4	155.0	155.0	139.0	79.0	502.0
SAMEA2467018	Lost_mOTUs	gtdb207	refMet4	0.0	0.0	0.0	0.0	0.0
SAMEA2467018	Lost_abundance	gtdb207	refMet4	0.0	1.1102230246251563e-16	0.0	0.0	0.0
SAMEA2467018	Lost_mOTUs_frac	gtdb207	refMet4	0.0	0.0	0.0	0.0	0.0
SAMEA2467019	Kept_abundance	gtdb207	refMet4	1.0	0.9846310891001724	1.0	1.0	1.0000000000000002
SAMEA2467019	Kept_mOTUs	gtdb207	refMet4	294.0	278.0	247.0	118.0	615.0
SAMEA2467019	Raw_mOTUs	gtdb207	refMet4	294.0	279.0	247.0	118.0	615.0
SAMEA2467019	Lost_mOTUs	gtdb207	refMet4	0.0	1.0	0.0	0.0	0.0
SAMEA2467019	Lost_abundance	gtdb207	refMet4	1.1102230246251563e-16	0.0153689108998277	0.0	0.0	-2.220446049250313e-16
SAMEA2467019	Lost_mOTUs_frac	gtdb207	refMet4	0.0	0.003584229390681	0.0	0.0	0.0
SAMEA2467020	Kept_abundance	gtdb207	refMet4	1.0	1.0	1.0	1.0	1.0
SAMEA2467020	Kept_mOTUs	gtdb207	refMet4	319.0	307.0	278.0	129.0	554.0
SAMEA2467020	Raw_mOTUs	gtdb207	refMet4	319.0	307.0	278.0	129.0	554.0
SAMEA2467020	Lost_mOTUs	gtdb207	refMet4	0.0	0.0	0.0	0.0	0.0
SAMEA2467020	Lost_abundance	gtdb207	refMet4	0.0	0.0	0.0	0.0	0.0
SAMEA2467020	Lost_mOTUs_frac	gtdb207	refMet4	0.0	0.0	0.0	0.0	0.0
SAMEA2467021	Kept_abundance	gtdb207	refMet4	1.0	0.9997443954819308	0.9999999999999998	1.0	1.0
SAMEA2467021	Kept_mOTUs	gtdb207	refMet4	286.0	278.0	246.0	120.0	586.0
SAMEA2467021	Raw_mOTUs	gtdb207	refMet4	286.0	279.0	246.0	120.0	586.0
SAMEA2467021	Lost_mOTUs	gtdb207	refMet4	0.0	1.0	0.0	0.0	0.0
SAMEA2467021	Lost_abundance	gtdb207	refMet4	0.0	0.0002556045180692	2.220446049250313e-16	0.0	0.0
SAMEA2467021	Lost_mOTUs_frac	gtdb207	refMet4	0.0	0.003584229390681	0.0	0.0	0.0
SAMEA2467022	Kept_abundance	gtdb207	refMet4	1.0	1.0	1.0	1.0	1.0
SAMEA2467022	Kept_mOTUs	gtdb207	refMet4	281.0	268.0	232.0	112.0	521.0
SAMEA2467022	Raw_mOTUs	gtdb207	refMet4	281.0	268.0	232.0	112.0	521.0
SAMEA2467022	Lost_mOTUs	gtdb207	refMet4	0.0	0.0	0.0	0.0	0.0
SAMEA2467022	Lost_abundance	gtdb207	refMet4	0.0	1.1102230246251563e-16	0.0	0.0	1.1102230246251563e-16
SAMEA2467022	Lost_mOTUs_frac	gtdb207	refMet4	0.0	0.0	0.0	0.0	0.0
SAMEA2467023	Kept_abundance	gtdb207	refMet4	1.0	1.0	1.0	1.0	1.0
SAMEA2467023	Kept_mOTUs	gtdb207	refMet4	114.0	121.0	97.0	63.0	442.0
SAMEA2467023	Raw_mOTUs	gtdb207	refMet4	114.0	121.0	97.0	63.0	442.0
SAMEA2467023	Lost_mOTUs	gtdb207	refMet4	0.0	0.0	0.0	0.0	0.0
SAMEA2467023	Lost_abundance	gtdb207	refMet4	0.0	0.0	0.0	0.0	0.0
SAMEA2467023	Lost_mOTUs_frac	gtdb207	refMet4	0.0	0.0	0.0	0.0	0.0
SAMEA2467024	Kept_abundance	gtdb207	refMet4	1.0	0.9997633739802124	1.0	1.0	1.0000000000000002
SAMEA2467024	Kept_mOTUs	gtdb207	refMet4	260.0	255.0	221.0	89.0	561.0
SAMEA2467024	Raw_mOTUs	gtdb207	refMet4	260.0	256.0	221.0	89.0	561.0
SAMEA2467024	Lost_mOTUs	gtdb207	refMet4	0.0	1.0	0.0	0.0	0.0
SAMEA2467024	Lost_abundance	gtdb207	refMet4	0.0	0.0002366260197874	0.0	0.0	-2.220446049250313e-16
SAMEA2467024	Lost_mOTUs_frac	gtdb207	refMet4	0.0	0.00390625	0.0	0.0	0.0
SAMEA2467025	Kept_abundance	gtdb207	refMet4	1.0	1.0	1.0000000000000002	1.0000000000000002	1.0
SAMEA2467025	Kept_mOTUs	gtdb207	refMet4	238.0	225.0	203.0	103.0	604.0
SAMEA2467025	Raw_mOTUs	gtdb207	refMet4	238.0	225.0	203.0	103.0	604.0
SAMEA2467025	Lost_mOTUs	gtdb207	refMet4	0.0	0.0	0.0	0.0	0.0
SAMEA2467025	Lost_abundance	gtdb207	refMet4	1.1102230246251563e-16	0.0	-2.220446049250313e-16	-2.220446049250313e-16	0.0
SAMEA2467025	Lost_mOTUs_frac	gtdb207	refMet4	0.0	0.0	0.0	0.0	0.0
SAMEA2467026	Kept_abundance	gtdb207	refMet4	1.0	0.9988752021058036	1.0	1.0	0.9999999999999998
SAMEA2467026	Kept_mOTUs	gtdb207	refMet4	225.0	212.0	190.0	111.0	596.0
SAMEA2467026	Raw_mOTUs	gtdb207	refMet4	225.0	214.0	190.0	111.0	596.0
SAMEA2467026	Lost_mOTUs	gtdb207	refMet4	0.0	2.0	0.0	0.0	0.0
SAMEA2467026	Lost_abundance	gtdb207	refMet4	0.0	0.0011247978941963	0.0	0.0	2.220446049250313e-16
SAMEA2467026	Lost_mOTUs_frac	gtdb207	refMet4	0.0	0.0093457943925233	0.0	0.0	0.0
SAMEA2467027	Kept_abundance	gtdb207	refMet4	1.0	0.9996524717750264	1.0	1.0	1.0
SAMEA2467027	Kept_mOTUs	gtdb207	refMet4	309.0	304.0	270.0	116.0	589.0
SAMEA2467027	Raw_mOTUs	gtdb207	refMet4	309.0	305.0	270.0	116.0	589.0
SAMEA2467027	Lost_mOTUs	gtdb207	refMet4	0.0	1.0	0.0	0.0	0.0
SAMEA2467027	Lost_abundance	gtdb207	refMet4	0.0	0.0003475282249735	0.0	1.1102230246251563e-16	0.0
SAMEA2467027	Lost_mOTUs_frac	gtdb207	refMet4	0.0	0.0032786885245901	0.0	0.0	0.0
SAMEA2467028	Kept_abundance	gtdb207	refMet4	1.0	1.0	1.0	1.0	0.9999999999999998
SAMEA2467028	Kept_mOTUs	gtdb207	refMet4	222.0	214.0	191.0	102.0	505.0
SAMEA2467028	Raw_mOTUs	gtdb207	refMet4	222.0	214.0	191.0	102.0	505.0
SAMEA2467028	Lost_mOTUs	gtdb207	refMet4	0.0	0.0	0.0	0.0	0.0
SAMEA2467028	Lost_abundance	gtdb207	refMet4	0.0	1.1102230246251563e-16	0.0	0.0	2.220446049250313e-16
SAMEA2467028	Lost_mOTUs_frac	gtdb207	refMet4	0.0	0.0	0.0	0.0	0.0
SAMEA2467029	Kept_abundance	gtdb207	refMet4	1.0	1.0	1.0	1.0000000000000002	1.0000000000000002
SAMEA2467029	Kept_mOTUs	gtdb207	refMet4	346.0	336.0	294.0	120.0	633.0
SAMEA2467029	Raw_mOTUs	gtdb207	refMet4	346.0	336.0	294.0	120.0	633.0
SAMEA2467029	Lost_mOTUs	gtdb207	refMet4	0.0	0.0	0.0	0.0	0.0
SAMEA2467029	Lost_abundance	gtdb207	refMet4	0.0	0.0	1.1102230246251563e-16	-2.220446049250313e-16	-2.220446049250313e-16
SAMEA2467029	Lost_mOTUs_frac	gtdb207	refMet4	0.0	0.0	0.0	0.0	0.0
SAMEA2467030	Kept_abundance	gtdb207	refMet4	1.0	1.0	1.0	1.0	1.0000000000000002
SAMEA2467030	Kept_mOTUs	gtdb207	refMet4	237.0	238.0	214.0	100.0	489.0
SAMEA2467030	Raw_mOTUs	gtdb207	refMet4	237.0	238.0	214.0	100.0	489.0
SAMEA2467030	Lost_mOTUs	gtdb207	refMet4	0.0	0.0	0.0	0.0	0.0
SAMEA2467030	Lost_abundance	gtdb207	refMet4	0.0	0.0	1.1102230246251563e-16	0.0	-2.220446049250313e-16
SAMEA2467030	Lost_mOTUs_frac	gtdb207	refMet4	0.0	0.0	0.0	0.0	0.0
SAMEA2467031	Kept_abundance	gtdb207	refMet4	1.0	0.9994802200480732	1.0	1.0	1.0
SAMEA2467031	Kept_mOTUs	gtdb207	refMet4	304.0	299.0	274.0	115.0	595.0
SAMEA2467031	Raw_mOTUs	gtdb207	refMet4	304.0	300.0	274.0	115.0	595.0
SAMEA2467031	Lost_mOTUs	gtdb207	refMet4	0.0	1.0	0.0	0.0	0.0
SAMEA2467031	Lost_abundance	gtdb207	refMet4	0.0	0.0005197799519267	0.0	0.0	0.0
SAMEA2467031	Lost_mOTUs_frac	gtdb207	refMet4	0.0	0.0033333333333333	0.0	0.0	0.0
SAMEA2467032	Kept_abundance	gtdb207	refMet4	1.0	1.0	1.0	1.0	1.0
SAMEA2467032	Kept_mOTUs	gtdb207	refMet4	76.0	70.0	61.0	41.0	328.0
SAMEA2467032	Raw_mOTUs	gtdb207	refMet4	76.0	70.0	61.0	41.0	328.0
SAMEA2467032	Lost_mOTUs	gtdb207	refMet4	0.0	0.0	0.0	0.0	0.0
SAMEA2467032	Lost_abundance	gtdb207	refMet4	0.0	0.0	0.0	0.0	0.0
SAMEA2467032	Lost_mOTUs_frac	gtdb207	refMet4	0.0	0.0	0.0	0.0	0.0
SAMEA2467033	Kept_abundance	gtdb207	refMet4	1.0	0.9996845427168156	1.0	1.0	1.0
SAMEA2467033	Kept_mOTUs	gtdb207	refMet4	154.0	169.0	141.0	90.0	476.0
SAMEA2467033	Raw_mOTUs	gtdb207	refMet4	154.0	170.0	141.0	90.0	476.0
SAMEA2467033	Lost_mOTUs	gtdb207	refMet4	0.0	1.0	0.0	0.0	0.0
SAMEA2467033	Lost_abundance	gtdb207	refMet4	0.0	0.0003154572831844	0.0	1.1102230246251563e-16	1.1102230246251563e-16
SAMEA2467033	Lost_mOTUs_frac	gtdb207	refMet4	0.0	0.0058823529411764	0.0	0.0	0.0
SAMEA2467034	Kept_abundance	gtdb207	refMet4	1.0	1.0	1.0	1.0	1.0000000000000004
SAMEA2467034	Kept_mOTUs	gtdb207	refMet4	320.0	309.0	274.0	127.0	544.0
SAMEA2467034	Raw_mOTUs	gtdb207	refMet4	320.0	309.0	274.0	127.0	544.0
SAMEA2467034	Lost_mOTUs	gtdb207	refMet4	0.0	0.0	0.0	0.0	0.0
SAMEA2467034	Lost_abundance	gtdb207	refMet4	1.1102230246251563e-16	0.0	0.0	0.0	-4.440892098500626e-16
SAMEA2467034	Lost_mOTUs_frac	gtdb207	refMet4	0.0	0.0	0.0	0.0	0.0
SAMEA2467035	Kept_abundance	gtdb207	refMet4	1.0	0.9982507686878984	1.0	1.0	0.9999999999999998
SAMEA2467035	Kept_mOTUs	gtdb207	refMet4	347.0	334.0	302.0	141.0	622.0
SAMEA2467035	Raw_mOTUs	gtdb207	refMet4	347.0	336.0	302.0	141.0	622.0
SAMEA2467035	Lost_mOTUs	gtdb207	refMet4	0.0	2.0	0.0	0.0	0.0
SAMEA2467035	Lost_abundance	gtdb207	refMet4	0.0	0.0017492313121014	0.0	1.1102230246251563e-16	2.220446049250313e-16
SAMEA2467035	Lost_mOTUs_frac	gtdb207	refMet4	0.0	0.0059523809523809	0.0	0.0	0.0
SAMEA2467036	Kept_abundance	gtdb207	refMet4	1.0	1.0	1.0	1.0	1.0
SAMEA2467036	Kept_mOTUs	gtdb207	refMet4	263.0	277.0	242.0	127.0	620.0
SAMEA2467036	Raw_mOTUs	gtdb207	refMet4	263.0	277.0	242.0	127.0	620.0
SAMEA2467036	Lost_mOTUs	gtdb207	refMet4	0.0	0.0	0.0	0.0	0.0
SAMEA2467036	Lost_abundance	gtdb207	refMet4	1.1102230246251563e-16	0.0	0.0	0.0	0.0
SAMEA2467036	Lost_mOTUs_frac	gtdb207	refMet4	0.0	0.0	0.0	0.0	0.0
SAMEA2467037	Kept_abundance	gtdb207	refMet4	1.0	1.0	1.0	1.0	1.0000000000000002
SAMEA2467037	Kept_mOTUs	gtdb207	refMet4	188.0	186.0	159.0	81.0	500.0
SAMEA2467037	Raw_mOTUs	gtdb207	refMet4	188.0	186.0	159.0	81.0	500.0
SAMEA2467037	Lost_mOTUs	gtdb207	refMet4	0.0	0.0	0.0	0.0	0.0
SAMEA2467037	Lost_abundance	gtdb207	refMet4	0.0	0.0	0.0	0.0	-2.220446049250313e-16
SAMEA2467037	Lost_mOTUs_frac	gtdb207	refMet4	0.0	0.0	0.0	0.0	0.0
SAMEA2467038	Kept_abundance	gtdb207	refMet4	1.0	1.0000000000000002	1.0	1.0	1.0000000000000002
SAMEA2467038	Kept_mOTUs	gtdb207	refMet4	84.0	85.0	76.0	51.0	417.0
SAMEA2467038	Raw_mOTUs	gtdb207	refMet4	84.0	85.0	76.0	51.0	417.0
SAMEA2467038	Lost_mOTUs	gtdb207	refMet4	0.0	0.0	0.0	0.0	0.0
SAMEA2467038	Lost_abundance	gtdb207	refMet4	0.0	-2.220446049250313e-16	1.1102230246251563e-16	0.0	-2.220446049250313e-16
SAMEA2467038	Lost_mOTUs_frac	gtdb207	refMet4	0.0	0.0	0.0	0.0	0.0
SAMEA2467039	Kept_abundance	gtdb207	refMet4	1.0	0.9983362143582	1.0	1.0	1.0
SAMEA2467039	Kept_mOTUs	gtdb207	refMet4	270.0	282.0	240.0	104.0	565.0
SAMEA2467039	Raw_mOTUs	gtdb207	refMet4	270.0	283.0	240.0	104.0	565.0
SAMEA2467039	Lost_mOTUs	gtdb207	refMet4	0.0	1.0	0.0	0.0	0.0
SAMEA2467039	Lost_abundance	gtdb207	refMet4	0.0	0.0016637856418	0.0	0.0	1.1102230246251563e-16
SAMEA2467039	Lost_mOTUs_frac	gtdb207	refMet4	0.0	0.0035335689045936	0.0	0.0	0.0
SAMEA2467040	Kept_abundance	gtdb207	refMet4	1.0	1.0	0.9999999999999998	1.0	1.0000000000000002
SAMEA2467040	Kept_mOTUs	gtdb207	refMet4	168.0	166.0	139.0	77.0	484.0
SAMEA2467040	Raw_mOTUs	gtdb207	refMet4	168.0	166.0	139.0	77.0	484.0
SAMEA2467040	Lost_mOTUs	gtdb207	refMet4	0.0	0.0	0.0	0.0	0.0
SAMEA2467040	Lost_abundance	gtdb207	refMet4	1.1102230246251563e-16	1.1102230246251563e-16	2.220446049250313e-16	0.0	-2.220446049250313e-16
SAMEA2467040	Lost_mOTUs_frac	gtdb207	refMet4	0.0	0.0	0.0	0.0	0.0
SAMEA2467041	Kept_abundance	gtdb207	refMet4	1.0	1.0	0.9999999999999998	1.0	1.0000000000000002
SAMEA2467041	Kept_mOTUs	gtdb207	refMet4	212.0	208.0	178.0	93.0	537.0
SAMEA2467041	Raw_mOTUs	gtdb207	refMet4	212.0	208.0	178.0	93.0	537.0
SAMEA2467041	Lost_mOTUs	gtdb207	refMet4	0.0	0.0	0.0	0.0	0.0
SAMEA2467041	Lost_abundance	gtdb207	refMet4	0.0	0.0	2.220446049250313e-16	0.0	-2.220446049250313e-16
SAMEA2467041	Lost_mOTUs_frac	gtdb207	refMet4	0.0	0.0	0.0	0.0	0.0
SAMEA2467042	Kept_abundance	gtdb207	refMet4	1.0	1.0	0.9999999999999998	1.0	1.0
SAMEA2467042	Kept_mOTUs	gtdb207	refMet4	223.0	209.0	185.0	109.0	575.0
SAMEA2467042	Raw_mOTUs	gtdb207	refMet4	223.0	209.0	185.0	109.0	575.0
SAMEA2467042	Lost_mOTUs	gtdb207	refMet4	0.0	0.0	0.0	0.0	0.0
SAMEA2467042	Lost_abundance	gtdb207	refMet4	0.0	0.0	2.220446049250313e-16	0.0	1.1102230246251563e-16
SAMEA2467042	Lost_mOTUs_frac	gtdb207	refMet4	0.0	0.0	0.0	0.0	0.0
SAMEA2467043	Kept_abundance	gtdb207	refMet4	1.0000000000000002	1.0	1.0	1.0	0.9999999999999998
SAMEA2467043	Kept_mOTUs	gtdb207	refMet4	141.0	144.0	123.0	66.0	481.0
SAMEA2467043	Raw_mOTUs	gtdb207	refMet4	141.0	144.0	123.0	66.0	481.0
SAMEA2467043	Lost_mOTUs	gtdb207	refMet4	0.0	0.0	0.0	0.0	0.0
SAMEA2467043	Lost_abundance	gtdb207	refMet4	-2.220446049250313e-16	0.0	0.0	0.0	2.220446049250313e-16
SAMEA2467043	Lost_mOTUs_frac	gtdb207	refMet4	0.0	0.0	0.0	0.0	0.0
SAMEA2467044	Kept_abundance	gtdb207	refMet4	1.0	0.9993457300253772	1.0	1.0	1.0
SAMEA2467044	Kept_mOTUs	gtdb207	refMet4	271.0	256.0	230.0	102.0	526.0
SAMEA2467044	Raw_mOTUs	gtdb207	refMet4	271.0	257.0	230.0	102.0	526.0
SAMEA2467044	Lost_mOTUs	gtdb207	refMet4	0.0	1.0	0.0	0.0	0.0
SAMEA2467044	Lost_abundance	gtdb207	refMet4	0.0	0.0006542699746229	0.0	0.0	1.1102230246251563e-16
SAMEA2467044	Lost_mOTUs_frac	gtdb207	refMet4	0.0	0.0038910505836575	0.0	0.0	0.0
SAMEA2467045	Kept_abundance	gtdb207	refMet4	1.0	1.0000000000000002	1.0000000000000002	1.0	1.0
SAMEA2467045	Kept_mOTUs	gtdb207	refMet4	180.0	186.0	156.0	88.0	496.0
SAMEA2467045	Raw_mOTUs	gtdb207	refMet4	180.0	186.0	156.0	88.0	496.0
SAMEA2467045	Lost_mOTUs	gtdb207	refMet4	0.0	0.0	0.0	0.0	0.0
SAMEA2467045	Lost_abundance	gtdb207	refMet4	0.0	-2.220446049250313e-16	-2.220446049250313e-16	0.0	0.0
SAMEA2467045	Lost_mOTUs_frac	gtdb207	refMet4	0.0	0.0	0.0	0.0	0.0
SAMEA2467046	Kept_abundance	gtdb207	refMet4	1.0	1.0	1.0	1.0	0.9999999999999998
SAMEA2467046	Kept_mOTUs	gtdb207	refMet4	308.0	299.0	259.0	132.0	585.0
SAMEA2467046	Raw_mOTUs	gtdb207	refMet4	308.0	299.0	259.0	132.0	585.0
SAMEA2467046	Lost_mOTUs	gtdb207	refMet4	0.0	0.0	0.0	0.0	0.0
SAMEA2467046	Lost_abundance	gtdb207	refMet4	0.0	0.0	0.0	0.0	2.220446049250313e-16
SAMEA2467046	Lost_mOTUs_frac	gtdb207	refMet4	0.0	0.0	0.0	0.0	0.0
SAMEA2467047	Kept_abundance	gtdb207	refMet4	1.0	0.9999999999999998	1.0	1.0	1.0
SAMEA2467047	Kept_mOTUs	gtdb207	refMet4	107.0	109.0	98.0	55.0	390.0
SAMEA2467047	Raw_mOTUs	gtdb207	refMet4	107.0	109.0	98.0	55.0	390.0
SAMEA2467047	Lost_mOTUs	gtdb207	refMet4	0.0	0.0	0.0	0.0	0.0
SAMEA2467047	Lost_abundance	gtdb207	refMet4	0.0	2.220446049250313e-16	0.0	0.0	0.0
SAMEA2467047	Lost_mOTUs_frac	gtdb207	refMet4	0.0	0.0	0.0	0.0	0.0
SAMEA2467048	Kept_abundance	gtdb207	refMet4	1.0	1.0000000000000002	1.0	1.0	1.0000000000000002
SAMEA2467048	Kept_mOTUs	gtdb207	refMet4	180.0	183.0	150.0	93.0	466.0
SAMEA2467048	Raw_mOTUs	gtdb207	refMet4	180.0	183.0	150.0	93.0	466.0
SAMEA2467048	Lost_mOTUs	gtdb207	refMet4	0.0	0.0	0.0	0.0	0.0
SAMEA2467048	Lost_abundance	gtdb207	refMet4	0.0	-2.220446049250313e-16	0.0	0.0	-2.220446049250313e-16
SAMEA2467048	Lost_mOTUs_frac	gtdb207	refMet4	0.0	0.0	0.0	0.0	0.0
SAMEA2467049	Kept_abundance	gtdb207	refMet4	1.0	0.999627811130494	1.0	1.0	1.0
SAMEA2467049	Kept_mOTUs	gtdb207	refMet4	234.0	232.0	195.0	93.0	555.0
SAMEA2467049	Raw_mOTUs	gtdb207	refMet4	234.0	233.0	195.0	93.0	555.0
SAMEA2467049	Lost_mOTUs	gtdb207	refMet4	0.0	1.0	0.0	0.0	0.0
SAMEA2467049	Lost_abundance	gtdb207	refMet4	0.0	0.0003721888695058	0.0	0.0	0.0
SAMEA2467049	Lost_mOTUs_frac	gtdb207	refMet4	0.0	0.0042918454935622	0.0	0.0	0.0
SAMEA2467050	Kept_abundance	gtdb207	refMet4	1.0	1.0	1.0	1.0	1.0
SAMEA2467050	Kept_mOTUs	gtdb207	refMet4	279.0	273.0	241.0	114.0	621.0
SAMEA2467050	Raw_mOTUs	gtdb207	refMet4	279.0	273.0	241.0	114.0	621.0
SAMEA2467050	Lost_mOTUs	gtdb207	refMet4	0.0	0.0	0.0	0.0	0.0
SAMEA2467050	Lost_abundance	gtdb207	refMet4	0.0	0.0	0.0	0.0	1.1102230246251563e-16
SAMEA2467050	Lost_mOTUs_frac	gtdb207	refMet4	0.0	0.0	0.0	0.0	0.0
SAMEA2467051	Kept_abundance	gtdb207	refMet4	1.0	1.0	1.0	1.0	0.9999999999999998
SAMEA2467051	Kept_mOTUs	gtdb207	refMet4	165.0	155.0	138.0	77.0	531.0
SAMEA2467051	Raw_mOTUs	gtdb207	refMet4	165.0	155.0	138.0	77.0	531.0
SAMEA2467051	Lost_mOTUs	gtdb207	refMet4	0.0	0.0	0.0	0.0	0.0
SAMEA2467051	Lost_abundance	gtdb207	refMet4	0.0	0.0	0.0	0.0	2.220446049250313e-16
SAMEA2467051	Lost_mOTUs_frac	gtdb207	refMet4	0.0	0.0	0.0	0.0	0.0
SAMEA2467052	Kept_abundance	gtdb207	refMet4	1.0	1.0	1.0000000000000002	1.0	1.0
SAMEA2467052	Kept_mOTUs	gtdb207	refMet4	201.0	196.0	175.0	74.0	521.0
SAMEA2467052	Raw_mOTUs	gtdb207	refMet4	201.0	196.0	175.0	74.0	521.0
SAMEA2467052	Lost_mOTUs	gtdb207	refMet4	0.0	0.0	0.0	0.0	0.0
SAMEA2467052	Lost_abundance	gtdb207	refMet4	1.1102230246251563e-16	1.1102230246251563e-16	-2.220446049250313e-16	0.0	1.1102230246251563e-16
SAMEA2467052	Lost_mOTUs_frac	gtdb207	refMet4	0.0	0.0	0.0	0.0	0.0
SAMEA2467053	Kept_abundance	gtdb207	refMet4	1.0	0.9999999999999998	1.0	1.0	1.0000000000000002
SAMEA2467053	Kept_mOTUs	gtdb207	refMet4	188.0	173.0	150.0	79.0	431.0
SAMEA2467053	Raw_mOTUs	gtdb207	refMet4	188.0	173.0	150.0	79.0	431.0
SAMEA2467053	Lost_mOTUs	gtdb207	refMet4	0.0	0.0	0.0	0.0	0.0
SAMEA2467053	Lost_abundance	gtdb207	refMet4	0.0	2.220446049250313e-16	0.0	0.0	-2.220446049250313e-16
SAMEA2467053	Lost_mOTUs_frac	gtdb207	refMet4	0.0	0.0	0.0	0.0	0.0
SAMEA2467054	Kept_abundance	gtdb207	refMet4	1.0	0.998834094410704	1.0	1.0	1.0
SAMEA2467054	Kept_mOTUs	gtdb207	refMet4	284.0	288.0	246.0	118.0	621.0
SAMEA2467054	Raw_mOTUs	gtdb207	refMet4	284.0	289.0	246.0	118.0	621.0
SAMEA2467054	Lost_mOTUs	gtdb207	refMet4	0.0	1.0	0.0	0.0	0.0
SAMEA2467054	Lost_abundance	gtdb207	refMet4	0.0	0.001165905589296	1.1102230246251563e-16	1.1102230246251563e-16	0.0
SAMEA2467054	Lost_mOTUs_frac	gtdb207	refMet4	0.0	0.0034602076124567	0.0	0.0	0.0
