,simulation,kraken2 + bracken,metaphlan3,motus3,metaphlan4
SAMEA2466995,6.050735202525412,6.721207210074213,5.235473128632745,6.107157147411699,5.962725517468522
SAMEA2466996,6.438125541062339,7.161741583166433,5.574500343151954,6.4325101693288955,6.326365230551956
SAMEA2466997,5.385953565983269,6.375210950831363,4.244127333100246,5.469123445028636,5.30619794455354
SAMEA2466998,5.377370794264622,6.138007273614591,4.622608379671163,5.35486620152488,5.352607546394752
SAMEA2466999,5.219253911706123,5.976521520775866,4.294748848555257,5.192076606547205,5.118248231098264
SAMEA2467001,4.453025999004359,5.256750588607498,3.9219899616013842,4.688677623093332,4.401465166019773
SAMEA2467002,5.029191375387149,6.126701332533267,4.026811918763815,4.998513624522631,4.989738450254392
SAMEA2467003,5.755318466492051,6.592882558272067,5.094402723190555,5.713226685345969,5.688666170381567
SAMEA2467004,5.4062771100950195,6.17990730389133,4.465395083934501,5.5441344070381335,5.325780181735397
SAMEA2467006,6.117614138207859,6.948641355589284,4.619456617508754,6.108104618117997,6.022775905683998
SAMEA2467008,5.375655833735059,6.6317067761642585,4.419501411106159,5.348138851678137,5.371007744573928
SAMEA2467009,3.890503596272086,4.162939715920594,3.5106820717893332,3.7206499736582126,3.8551327534110356
SAMEA2467010,4.7750220340287965,4.852071333727138,3.9029620434033894,4.678692689500367,4.687394739336142
SAMEA2467011,4.6134275726660405,5.753331606115957,3.891410006263054,4.747801117974849,4.533068907064714
SAMEA2467012,5.930369145536456,6.797928291084257,4.840594747890551,6.029460767416594,5.805261957841493
SAMEA2467013,5.83194393891876,6.526594521035238,4.705889608757972,5.609268607903815,5.716906924700773
SAMEA2467014,5.70751517225992,6.4034866075656875,4.958858334719862,5.704988246114379,5.624824966095421
SAMEA2467015,5.629841601389794,6.904608591943072,4.36634904839691,5.612147139821554,5.534084070990677
SAMEA2467016,5.730817225617591,6.616582908753726,4.712885948184945,5.7723470194146,5.619746640450757
SAMEA2467017,5.790833636035057,6.795332925554821,4.616649836616087,5.7048668916456915,5.702292797744979
SAMEA2467018,5.047034207919844,6.174464212766271,4.179814883109287,4.993212533547721,4.97975323476228
SAMEA2467019,5.802273226208284,6.8265351410550235,4.948251128707761,5.740631471919343,5.6830853951781
SAMEA2467020,6.709716117277181,7.169153528574803,5.364432329456003,6.688862743203001,6.627322468210328
SAMEA2467021,6.291273038298281,7.033396793381544,5.356997720440385,6.2905211631950255,6.178641339423941
SAMEA2467022,5.526021053356857,6.379899047460245,4.772195896712068,5.315017483424491,5.4037574869386225
SAMEA2467023,5.306422415617745,6.4782046908743505,4.510494943343074,5.279403878399875,5.256298025540423
SAMEA2467024,5.4852892125653385,6.412528173456664,4.060380913708521,5.378082941384068,5.394430131109174
SAMEA2467025,5.844791888325867,6.705797752119989,4.871012034324485,5.750709875618041,5.751821110316809
SAMEA2467026,6.1183644593674,6.949826205899546,5.319952028718108,6.108303051046135,6.0515962667503365
SAMEA2467027,6.071862131588946,6.781179356930664,4.837634692192927,6.177816070472317,6.021770919841158
SAMEA2467028,5.787848818503225,6.445268659864623,4.796996816609706,5.9032495967944145,5.679728933761533
SAMEA2467029,6.287218804227508,7.208333528334726,5.222917746183851,6.3034443566110845,6.248719135187869
SAMEA2467030,5.3993307893344085,6.430368936045638,3.901489988680997,5.39177208368487,5.287920368073499
SAMEA2467031,6.470611968495508,7.0780800460669235,5.21263311298327,6.500552097355491,6.363116513201047
SAMEA2467032,3.6493434415605552,4.554012329435622,2.764135692245227,3.8266576722631185,3.5835635925980593
SAMEA2467033,5.657613515416252,6.642674278542854,4.809010655802119,5.667384205495258,5.625136270067148
SAMEA2467034,6.145952348280704,6.516456417062022,4.837784255815129,6.142492316680919,6.06143418483589
SAMEA2467035,6.667126828189284,7.263052138560947,5.6056605382013345,6.580968752738439,6.5627858039660385
SAMEA2467036,6.66371254851396,7.34454347673909,5.843820186071287,6.638247334689638,6.588955864185455
SAMEA2467037,5.675427749546517,6.502730468823863,4.813123953010893,5.742955122629099,5.602929945059163
SAMEA2467038,4.528807887604918,5.347165705719372,3.599043637150811,4.770873434159147,4.506387933906879
SAMEA2467039,6.511527463625465,6.981241331724275,5.315328428839095,6.52415558369465,6.452921504376126
SAMEA2467040,5.288450510357965,6.244240336181899,4.114753858317357,5.29685295398858,5.203646352933542
SAMEA2467041,5.6684914715503325,6.6873270484950424,4.613760456201569,5.608546032643554,5.56287509649124
SAMEA2467042,5.807071973251216,7.024128855252996,4.868539654932998,5.749673818628577,5.725785883830325
SAMEA2467043,5.244344766129881,6.0903039730633735,4.466895535128993,5.110380542570495,5.1856888051480405
SAMEA2467044,5.408421751188659,6.330315255088476,4.011533470582885,5.410128916073255,5.25261656209196
SAMEA2467045,5.58303404727144,6.294420865502017,4.446852729634801,5.561801731650794,5.4896089644085215
SAMEA2467046,6.138126242272104,6.909683448313539,4.9470354662537765,6.132328968065899,6.030127201630702
SAMEA2467047,4.296483847847392,5.508330912777199,3.3401668595280287,4.4196213487741005,4.265354664495851
SAMEA2467048,5.249815353385169,5.927814571594593,4.539323380975881,5.179136846285565,5.174200559906951
SAMEA2467049,5.930523403467788,6.640128198732131,4.774652436196255,5.935374767088692,5.858043790044621
SAMEA2467050,6.048480592478175,6.837199028654644,4.837853411889773,6.041897457429852,5.964274097193204
SAMEA2467051,5.598694128179632,6.382642722594033,4.885833996615727,5.583923672898933,5.567972792892487
SAMEA2467052,5.7296846154620775,6.436127530319031,4.578423357623702,5.567259508589309,5.633413802292742
SAMEA2467053,4.49061490528555,5.71766973394723,3.358184930882268,4.430074402635233,4.383164269545319
SAMEA2467054,6.219792184865232,6.971410797912762,5.354215497641587,6.165558527871603,6.106984864466218
SAMEA2467055,6.562162838360443,7.271293145859022,5.608380381443361,6.471066194343884,6.4508843594634415
SAMEA2467056,5.79551199028795,6.797928990106119,4.921762253174649,5.79583766685408,5.735898404275327
SAMEA2467057,5.24489024557024,6.158157865085996,4.718104728138157,5.211981135205565,5.167033014056099
SAMEA2467058,5.511965413621285,6.287160326335094,4.422583044449341,5.49424837262147,5.424429938370012
SAMEA2467059,4.26249246680415,5.024357289231665,3.56896068626397,4.464183690046893,4.188839412575735
SAMEA2467060,5.475089344589332,6.133997267817794,4.289560753986011,5.482900720790202,5.41532948233341
SAMEA2467061,5.765996628684929,6.323269747911065,4.2117794058702795,5.846339512935106,5.608274397570701
SAMEA2467062,5.077202745318277,6.1333056481830175,3.537263794717402,5.047332660360198,4.926932267122445
SAMEA2467063,5.600117502572147,6.69341425834861,4.774977577129154,5.593799340109738,5.514189602635347
SAMEA2467064,5.247753828813728,6.164452078306675,4.536155203086793,5.220655264959105,5.173936679156013
SAMEA2467065,5.787670773712309,6.290754983621609,4.622224355439901,5.937781376875639,5.685443846282263
SAMEA2467066,5.8531438597435645,6.609009418083437,4.877655546820493,5.867363525193309,5.815263495279676
SAMEA2467067,6.156265331572025,6.428115541467547,5.057153672918398,5.871326103643518,6.059944082130828
SAMEA2467068,4.66079185939646,5.700978150510854,4.146982524806126,4.665497575989771,4.65574253261908
SAMEA2467069,5.20121405574467,5.505751930290562,3.845631867815074,5.236546889015954,5.105545924753898
SAMEA2467070,5.143682050416816,5.860337905556551,4.155082857915462,5.173573787736226,5.039371289321469
SAMEA2467071,5.3707090365992,6.001633162129821,4.80356461873906,5.386861971511918,5.310056990192174
SAMEA2467072,5.592199010392045,6.384974898933385,4.608505265555416,5.507298657142365,5.484051699332421
SAMEA2467073,6.083353838831869,6.683883271185079,4.9066483698284005,6.023676358489191,5.957019735706252
SAMEA2467074,5.475514436478623,6.439052272002602,3.90092886005738,5.429502519512188,5.32641854413554
SAMEA2467075,5.979880112681935,6.608435319603934,4.787374106742621,6.014466434329478,5.890267578331472
SAMEA2467076,6.344306736515613,6.84426395419168,5.410881747142592,6.295635547088471,6.266291355270221
SAMEA2467077,6.0023687185664265,6.891961385903002,4.732741302027859,6.081153434850799,5.928473849022439
SAMEA2467078,6.042911463177416,6.624906934443316,4.871426996604669,6.107224978707853,5.9317613373063685
SAMEA2467079,3.9212182611650173,4.705821392113103,2.58580455297379,3.959686067420041,3.828260276957674
SAMEA2467080,5.739971003296315,6.620256493933391,5.056772484334276,5.647511485292409,5.647757256869677
SAMEA2467081,5.997875337392362,6.748896123026336,4.86329920172434,6.0041161212029195,5.96038794716485
SAMEA2467082,3.536165569109528,5.73732474613933,3.8926631275895645,3.5539716869550886,4.573591409558457
SAMEA2467083,5.740271561008807,6.60637131701471,4.765858769354167,5.623413572332701,5.677600148044383
SAMEA2467084,5.603714827671737,6.140623135415192,4.683876641967589,5.724234582936172,5.553389101858243
SAMEA2467085,5.1419720038530246,5.709665250608098,4.128546877487901,5.245401049445069,5.075634535834637
SAMEA3136623,4.4783508138212875,5.724715743877908,3.4840659319933147,4.513334054796228,4.410398470700573
SAMEA3136624,5.07195522127649,6.087547110404409,3.998205961918897,5.04063703888662,4.981824437194853
SAMEA3136625,5.563710368906399,6.42358512094237,4.650887217883932,5.540256100164146,5.464064950463522
SAMEA3136626,3.9824629101744433,5.259838757953651,2.958509278611833,3.9412103387127857,3.9188857561325703
SAMEA3136627,6.08004591006895,6.90016589310693,5.224443597752147,5.973372883606222,5.961372491993316
SAMEA3136628,5.355368795176327,6.277109564536021,4.540220798337145,5.427443879625809,5.296098276614661
SAMEA3136629,6.305089961787265,7.052038257887163,5.2821776322896365,6.304438148300997,6.221157382610692
SAMEA3136630,6.262145721430351,6.927645553840743,4.453486179782029,6.219198590717801,6.144828062941533
SAMEA3136631,5.118044997176195,6.148085701704895,3.941947649999879,5.137293216045914,5.037569935205674
SAMEA3136632,5.8426243091202315,6.651191632186489,5.368004379164586,5.769767950131803,5.7354479683036965
SAMEA3136633,3.8282782204086225,5.309456137170109,3.1528336075162704,4.206643656357514,3.7721923232314993
SAMEA3136634,5.771401609218639,6.4438278686286665,4.697792334831655,5.72010631561672,5.648355603487319
SAMEA3136635,3.9394033896361678,5.181743008798752,3.524842695000724,4.412216923612577,3.926106903343512
SAMEA3136636,3.8544237966370276,5.044525603677154,3.504133156445246,4.034817962234211,3.789991744320705
SAMEA3136637,5.723096490158043,6.464258800787501,4.694651649048623,5.76212435099275,5.673928002994709
SAMEA3136638,5.7820846035862195,6.525050316416035,4.895342655556229,5.732323119239579,5.719539453296599
SAMEA3136639,3.4631280833213762,4.409309538423991,2.8116127826028476,3.8584896917255027,3.4512637080684567
SAMEA3136640,3.66255037638708,4.916111441976361,2.0799372276083523,3.934572858176813,3.5487731009622436
SAMEA3136641,5.969971232065608,6.548077050961116,4.914648829104083,5.974273843081666,5.88727252080594
SAMEA3136642,6.35665636677628,7.2046014008571335,4.87989680619918,6.397879363276966,6.261047732010594
SAMEA3136643,4.834515842945753,5.6482650224848285,4.199776615101525,4.89269774274984,4.8034618664889885
SAMEA3136644,6.503739009379245,6.920357781870711,5.213028975757137,6.454306134577197,6.3807159461019225
SAMEA3136645,5.200503224369858,6.316612659082432,3.976226340417953,5.035794152157465,5.094023778591737
SAMEA3136646,3.5334211941516425,4.540297236475343,2.295315010177934,3.7200234458773602,3.410229975158188
SAMEA3136648,5.928288795080047,6.7955683061470555,4.966559897253538,5.844134483190599,5.837026912311265
SAMEA3136649,3.638821180193454,4.742341935438438,3.128572851279073,3.674798690307451,3.605072692224573
SAMEA3136650,3.1355736559553575,4.527587943986068,3.219208852053177,3.6199044085422014,3.0733334545185644
SAMEA3136651,5.27565812827215,6.167096811614771,4.252296686143673,5.780239638748886,5.163896683947948
SAMEA3136652,5.766989685519554,6.540634023140239,4.97538402709048,5.767080018289482,5.683802981505539
SAMEA3136653,5.044638129279852,5.893779387289411,4.59659471039191,5.171085200016102,4.966992876340771
SAMEA3136654,6.3130496126234235,7.064052806908701,5.283294742060076,6.257127363773845,6.232062661180591
SAMEA3136655,4.665871350282377,5.619979308407978,4.169869053269231,4.775213257223152,4.582941919122412
SAMEA3136656,5.097126507950589,5.65912577532674,4.147114921614738,5.007256321126794,4.986511775962279
SAMEA3136657,4.294678008262587,5.386521719254908,3.453468389718163,4.503469040041178,4.212292247518945
SAMEA3136658,6.774134174151843,7.397256701618315,5.5639214929206915,6.769619465450368,6.697895814660866
SAMEA3136659,5.756272547251816,6.75703725648471,4.353600260439918,5.727422471684774,5.645786427798461
SAMEA3136660,4.553579211186254,5.501126747334094,3.8445280362920977,4.849756161698417,4.476874504249519
SAMEA3136661,4.329136638391232,5.500674554250491,3.830231760064546,4.520394414348003,4.294049195995708
SAMEA3136662,4.853737688413646,5.85684948705216,3.928482077154392,4.904771321976177,4.774852668330949
SAMEA3136663,4.911645326737996,6.128001653649856,3.783454699434699,4.804054191125524,4.808947064722191
SAMEA3136664,5.592165744743862,6.635940091620933,4.957953223275562,5.537973995215592,5.538970311854656
SAMEA3136665,3.808882969002583,4.558092783768542,3.782361155323612,4.0715724122794565,3.8609117814661165
SAMEA3136666,5.273126082351386,6.273683397865266,4.1621330999836115,5.610619211176814,5.179103959428911
SAMEA3136667,5.715733355653307,6.361752018253027,4.922088087958091,5.549686593831786,5.619344804553187
SAMEA3136668,4.77792210826892,5.407093131872239,3.9121538870997217,4.730354376350097,4.702676735426008
SAMEA3136669,5.402451295389146,6.034299170587427,4.225254213026734,5.382654846845851,5.354878295954687
SAMEA3136670,5.831092581145824,6.470163509361046,4.936059748063922,5.752114088814082,5.757630532169423
SAMEA3136671,5.7150713984194,6.401721411566791,4.5835510139912925,5.683263110503637,5.6079253827197535
SAMEA3136672,5.844950347262467,6.686698962827191,4.565626628281894,5.767171821203655,5.7781211679993865
SAMEA3136673,5.310697279641531,6.10512288614911,3.8397535897931188,5.303726361983225,5.233050729639126
SAMEA3136674,4.887547906230961,5.551678329857848,3.952423326858775,4.945604798500057,4.831504135744733
SAMEA3136675,6.240953728101798,6.723457453350436,4.981918747287156,6.2031845175985145,6.117363172168691
SAMEA3136676,5.832990461622509,6.740417264607962,4.100336030943369,5.817589238102528,5.72638717224561
SAMEA3136677,1.897547924822497,3.770952874967519,1.6951997699901853,2.4408128031896354,1.8486899352304098
SAMEA3136678,5.113874821165528,6.145218863522092,3.681174551609664,5.563370733917335,5.104145291789671
SAMEA3136679,4.215152280856576,5.413895026316286,3.502823086511739,4.227539698558068,4.172423523572518
SAMEA3136680,5.487523508901736,6.278791537223921,4.475953845603212,5.681677193048801,5.331016079062195
SAMEA3136681,3.7602153411826023,4.339622939257588,3.289360435643221,3.729291527273239,3.7307826539167244
SAMEA3136682,5.130438953067115,6.121240205757849,4.149448733653041,5.147808605146006,5.031086118537982
SAMEA3136683,6.008711708647367,6.6693843539784465,4.9408473837757185,5.91224812581505,5.9078286899506285
SAMEA3136684,6.363313620622636,7.182727510317318,5.3673017943820955,6.300282936890856,6.250016238305131
SAMEA3136685,5.408269647358171,6.592282171290482,4.161108325352542,5.347847213433105,5.2936136278957715
SAMEA3136686,4.729678667162116,5.7306484928418975,3.982162599535435,4.84610317882917,4.652219499477371
SAMEA3136687,4.818673288264959,5.849518281611096,4.357582521219603,4.911339930484134,4.743642567362446
SAMEA3136688,5.481994129693074,6.3934226023784095,4.538302759077154,5.664909108444904,5.386306759945599
SAMEA3136689,6.223607336158008,7.314088148778744,4.983703309905137,6.159174241848371,6.134031967436757
SAMEA3136690,3.2693208472988684,4.237317721962212,2.704682942629737,3.1455864844431587,3.2364931855138264
SAMEA3136691,5.204720816017107,5.876390696477669,4.096516389663688,5.228675280057297,5.108326650951905
SAMEA3136692,3.427137805457729,4.918685638743757,3.7781219362188496,3.861384350437395,3.3518938384734165
SAMEA3136693,4.985377443872383,5.761839521353897,4.213448775340776,5.08465903497275,4.955433823864905
SAMEA3136694,6.060744688447294,6.864925158638708,5.235127540418627,5.995484797339005,5.97452529820414
SAMEA3136695,5.908815290289137,6.502639191554004,4.326024937113109,5.896706140620389,5.7996856837343085
SAMEA3136696,5.526363726067263,6.469748889611613,3.6330366211122036,6.179644954021675,5.373314283391523
SAMEA3136697,5.450988873313719,6.4640688573089795,4.9097248539943585,5.333410165751307,5.363339994192836
SAMEA3136698,5.779314276148994,6.289298625312172,4.630951641246127,5.930098764871951,5.7446858584888
SAMEA3136699,6.502867943034228,7.513327835688135,4.964121265405716,6.42069609707248,6.430367244045306
SAMEA3136700,6.415915957489705,6.948863226836298,5.338040603980285,6.373968567746423,6.300028200823404
SAMEA3136701,5.660402376528901,6.493532474857053,4.782061573353402,5.780666314586501,5.574918248182462
SAMEA3136702,2.6446005275638376,4.4014874674417195,3.4074327072928767,3.1116866244257495,2.6125061550373663
SAMEA3136703,4.763265828939028,5.688083851790715,4.056583180553242,4.656464784180047,4.659258498099752
SAMEA3136704,5.736095451485791,6.4600485022796565,4.957623493040675,5.645726430796862,5.656757845742116
SAMEA3136705,6.281855266739122,7.139526283944458,5.261254520937368,6.267998487794759,6.1985047121037535
SAMEA3136706,4.828726873986622,5.629616750630118,4.093326592644067,4.9152805985481685,4.734419620801688
SAMEA3136707,6.041385810890005,6.68312821037936,5.07927676108063,5.980908274218529,5.939257336854476
SAMEA3136708,4.803357514114077,5.651977966280848,3.910530257710054,4.984056819402678,4.769178199785508
SAMEA3136709,6.090234225177537,6.902426418565029,5.158156629070652,6.135301850038638,5.984055389531204
SAMEA3136710,3.429971333455448,5.0280093832341795,2.7658538966625255,3.6321781268803153,3.398463695393042
SAMEA3136711,4.288136967132648,5.249713719692868,4.029032728296034,4.440787823936602,4.197844987168402
SAMEA3136712,4.21732391012539,5.201019199485976,3.6434626520771167,4.599623188678078,4.1661225741455015
SAMEA3136713,6.186136070706575,7.018447051881131,4.930219392613423,6.274398003916494,6.092830715993643
