#mpa_v31_CHOCOPhlAn_201901
clade_name	NCBI_tax_id	SAMEA3178944	SAMEA3178943	SAMEA3178942	SAMEA3178941	SAMEA3178940	SAMEA3178939	SAMEA3178938	SAMEA3178937	SAMEA3178936	SAMEA3136769	SAMEA3136768	SAMEA3136767	SAMEA3136766	SAMEA3136765	SAMEA3136764	SAMEA3136763	SAMEA3136762	SAMEA3136761	SAMEA3136760	SAMEA3136759	SAMEA3136758	SAMEA3136757	SAMEA3136756	SAMEA3136755	SAMEA3136754	SAMEA3136753	SAMEA3136752	SAMEA3136751	SAMEA3136750	SAMEA3136749	SAMEA3136748	SAMEA3136747	SAMEA3136746	SAMEA3136745	SAMEA3136744	SAMEA3136743	SAMEA3136742	SAMEA3136741	SAMEA3136740	SAMEA3136739	SAMEA3136738	SAMEA3136737	SAMEA3136736	SAMEA3136735	SAMEA3136734	SAMEA3136733	SAMEA3136732	SAMEA3136731	SAMEA3136730	SAMEA3136729	SAMEA3136728	SAMEA3136727	SAMEA3136726	SAMEA3136725	SAMEA3136724	SAMEA3136723	SAMEA3136722	SAMEA3136721	SAMEA3136720	SAMEA3136719	SAMEA3136718	SAMEA3136717	SAMEA3136716	SAMEA3136715	SAMEA3136714	SAMEA3136713	SAMEA3136712	SAMEA3136711	SAMEA3136710	SAMEA3136709	SAMEA3136708	SAMEA3136707	SAMEA3136706	SAMEA3136705	SAMEA3136704	SAMEA3136703	SAMEA3136702	SAMEA3136701	SAMEA3136700	SAMEA3136699	SAMEA3136698	SAMEA3136697	SAMEA3136696	SAMEA3136695	SAMEA3136694	SAMEA3136693	SAMEA3136692	SAMEA3136691	SAMEA3136690	SAMEA3136689	SAMEA3136688	SAMEA3136687	SAMEA3136686	SAMEA3136685	SAMEA3136684	SAMEA3136683	SAMEA3136682	SAMEA3136681	SAMEA3136680	SAMEA3136679	SAMEA3136678	SAMEA3136677	SAMEA3136676	SAMEA3136675	SAMEA3136674	SAMEA3136673	SAMEA3136672	SAMEA3136671	SAMEA3136670	SAMEA3136669	SAMEA3136668	SAMEA3136667	SAMEA3136666	SAMEA3136665	SAMEA3136664	SAMEA3136663	SAMEA3136662	SAMEA3136661	SAMEA3136660	SAMEA3136659	SAMEA3136658	SAMEA3136657	SAMEA3136656	SAMEA3136655	SAMEA3136654	SAMEA3136653	SAMEA3136652	SAMEA3136651	SAMEA3136650	SAMEA3136649	SAMEA3136648	SAMEA3136646	SAMEA3136645	SAMEA3136644	SAMEA3136643	SAMEA3136642	SAMEA3136641	SAMEA3136640	SAMEA3136639	SAMEA3136638	SAMEA3136637	SAMEA3136636	SAMEA3136635	SAMEA3136634	SAMEA3136633	SAMEA3136632	SAMEA3136631	SAMEA3136630	SAMEA3136629	SAMEA3136628	SAMEA3136627	SAMEA3136626	SAMEA3136625	SAMEA3136624	SAMEA3136623	SAMEA2467085	SAMEA2467084	SAMEA2467083	SAMEA2467082	SAMEA2467081	SAMEA2467080	SAMEA2467079	SAMEA2467078	SAMEA2467077	SAMEA2467076	SAMEA2467075	SAMEA2467074	SAMEA2467073	SAMEA2467072	SAMEA2467071	SAMEA2467070	SAMEA2467069	SAMEA2467068	SAMEA2467067	SAMEA2467066	SAMEA2467065	SAMEA2467064	SAMEA2467063	SAMEA2467062	SAMEA2467061	SAMEA2467060	SAMEA2467059	SAMEA2467058	SAMEA2467057	SAMEA2467056	SAMEA2467055	SAMEA2467054	SAMEA2467053	SAMEA2467052	SAMEA2467051	SAMEA2467050	SAMEA2467049	SAMEA2467048	SAMEA2467047	SAMEA2467046	SAMEA2467045	SAMEA2467044	SAMEA2467043	SAMEA2467042	SAMEA2467041	SAMEA2467040	SAMEA2467039	SAMEA2467038	SAMEA2467037	SAMEA2467036	SAMEA2467035	SAMEA2467034	SAMEA2467033	SAMEA2467032	SAMEA2467031	SAMEA2467030	SAMEA2467029	SAMEA2467028	SAMEA2467027	SAMEA2467026	SAMEA2467025	SAMEA2467024	SAMEA2467023	SAMEA2467022	SAMEA2467021	SAMEA2467020	SAMEA2467019	SAMEA2467018	SAMEA2467017	SAMEA2467016	SAMEA2467015	SAMEA2467014	SAMEA2467013	SAMEA2467012	SAMEA2467011	SAMEA2467010	SAMEA2467009	SAMEA2467008	SAMEA2467006	SAMEA2467004	SAMEA2467003	SAMEA2467002	SAMEA2467001	SAMEA2466999	SAMEA2466998	SAMEA2466997	SAMEA2466996	SAMEA2466995	SAMEA2466993	SAMEA2466992	SAMEA2466991	SAMEA2466989	SAMEA2466988	SAMEA2466987	SAMEA2466986	SAMEA2466984	SAMEA2466983	SAMEA2466981	SAMEA2466980	SAMEA2466979	SAMEA2466977	SAMEA2466976	SAMEA2466975	SAMEA2466974	SAMEA2466973	SAMEA2466972	SAMEA2466971	SAMEA2466970	SAMEA2466969	SAMEA2466968	SAMEA2466967	SAMEA2466966	SAMEA2466965	SAMEA2466964	SAMEA2466963	SAMEA2466962	SAMEA2466961	SAMEA2466960	SAMEA2466959	SAMEA2466958	SAMEA2466957	SAMEA2466956	SAMEA2466955	SAMEA2466954	SAMEA2466953	SAMEA2466952	SAMEA2466951	SAMEA2466950	SAMEA2466949	SAMEA2466948	SAMEA2466947	SAMEA2466946	SAMEA2466945	SAMEA2466944	SAMEA2466943	SAMEA2466942	SAMEA2466941	SAMEA2466940	SAMEA2466939	SAMEA2466938	SAMEA2466937	SAMEA2466936	SAMEA2466935	SAMEA2466934	SAMEA2466933	SAMEA2466932	SAMEA2466931	SAMEA2466930	SAMEA2466928	SAMEA2466927	SAMEA2466926	SAMEA2466925	SAMEA2466924	SAMEA2466923	SAMEA2466922	SAMEA2466921	SAMEA2466920	SAMEA2466918	SAMEA2466917	SAMEA2466916	SAMEA2466915	SAMEA2466914	SAMEA2466913	SAMEA2466912	SAMEA2466911	SAMEA2466910	SAMEA2466908	SAMEA2466907	SAMEA2466906	SAMEA2466905	SAMEA2466904	SAMEA2466903	SAMEA2466902	SAMEA2466901	SAMEA2466900	SAMEA2466899	SAMEA2466898	SAMEA2466897	SAMEA2466896	SAMEA2466895	SAMEA2466894	SAMEA2466893	SAMEA2466892	SAMEA2466891	SAMEA2466890	SAMEA2466889	SAMEA2466888	SAMEA2466887
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanosphaera|s__Methanosphaera_sp_SHI1033	2157|28890|183925|2158|2159|2316|1945632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.63923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.51164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.78654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.47535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanosphaera|s__Methanosphaera_stadtmanae	2157|28890|183925|2158|2159|2316|2317	0	0	0	0	0	0.0028	0	0	0	0	0	0	0	0	0.21885	0	0	0	0	0	0	0	0	0.88895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03754	0	0	0	0.0778	0	0	0	0	0	0	0.41757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14075	0	0	0	0.8771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16523	0	0	0	0	0	0	0.9297	0	0	0	0	0	0	0.00414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.47168	0	0	0	0	0	0	1.16035	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08586	0	0.13115	0	0	0	0	0	0	1.42964	0	0.39896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.56741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.31047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.58774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15	0	0	0	0	0	0	0	0	0	0	0	0	0.10435	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Thermoplasmata	2157|28890|183967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00998	0	0	0	0	0	0	0	0	0	0	0	0.05695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.03979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.67346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0649	0	0	0	0	0	0	0	0	0.44436	0	0
k__Archaea|p__Euryarchaeota|c__Thermoplasmata|o__Methanomassiliicoccales	2157|28890|183967|1235850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00998	0	0	0	0	0	0	0	0	0	0	0	0.05695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.03979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.67346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0649	0	0	0	0	0	0	0	0	0.44436	0	0
k__Archaea|p__Euryarchaeota|c__Thermoplasmata|o__Methanomassiliicoccales|f__Methanomassiliicoccaceae	2157|28890|183967|1235850|1577788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00998	0	0	0	0	0	0	0	0	0	0	0	0.05695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.03979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.67346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0649	0	0	0	0	0	0	0	0	0.44436	0	0
k__Archaea|p__Euryarchaeota|c__Thermoplasmata|o__Methanomassiliicoccales|f__Methanomassiliicoccaceae|g__Candidatus_Methanomethylophilus	2157|28890|183967|1235850|1577788|1291539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00998	0	0	0	0	0	0	0	0	0	0	0	0.05695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.03979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.67346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0649	0	0	0	0	0	0	0	0	0.44436	0	0
k__Archaea|p__Euryarchaeota|c__Thermoplasmata|o__Methanomassiliicoccales|f__Methanomassiliicoccaceae|g__Candidatus_Methanomethylophilus|s__Candidatus_Methanomethylophilus_alvus	2157|28890|183967|1235850|1577788|1291539|1291540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00998	0	0	0	0	0	0	0	0	0	0	0	0.05695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.03979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.67346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0649	0	0	0	0	0	0	0	0	0.44436	0	0
k__Bacteria	2	99.39424	84.99727	100.0	100.0	100.0	99.22252	100.0	100.0	100.0	99.99219	99.87587	97.64272	100.0	99.91552	97.63753	99.99957	100.0	99.3666	99.97659	96.68803	100.0	99.97704	91.87153	97.91851	100.0	98.39884	100.0	100.0	100.0	99.83392	100.0	100.0	99.95581	99.80015	100.0	99.10024	100.0	100.0	100.0	100.0	87.55364	100.0	100.0	100.0	98.88071	100.0	90.41281	100.0	100.0	100.0	97.34224	99.85905	86.73687	100.0	100.0	91.99589	100.0	94.89669	99.98856	99.99929	97.5	99.39404	96.94303	100.0	100.0	99.31751	100.0	100.0	100.0	100.0	100.0	99.5402	100.0	99.2909	100.0	100.0	100.0	100.0	99.87151	100.0	95.02617	100.0	99.49548	100.0	98.37818	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.99046	97.31651	92.93428	100.0	100.0	100.0	100.0	99.84363	100.0	100.0	99.24591	100.0	99.29192	100.0	99.72411	100.0	100.0	100.0	99.81203	98.2401	100.0	100.0	100.0	100.0	100.0	100.0	98.73571	100.0	100.0	100.0	100.0	100.0	100.0	98.15918	100.0	100.0	100.0	99.7624	100.0	100.0	99.12546	100.0	87.58731	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.89993	100.0	97.46607	100.0	98.66183	100.0	100.0	100.0	100.0	95.61851	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.8887	100.0	99.98174	100.0	99.35427	99.18464	98.96782	100.0	100.0	100.0	100.0	100.0	99.8413	100.0	100.0	99.62643	100.0	99.60027	100.0	100.0	100.0	100.0	100.0	99.28676	100.0	100.0	99.96545	99.9991	99.92867	100.0	99.99426	100.0	98.98525	100.0	99.61802	100.0	99.73716	100.0	100.0	100.0	100.0	100.0	96.64598	99.34408	98.90084	100.0	100.0	100.0	100.0	97.76472	100.0	91.27951	99.61615	97.7266	70.05908	100.0	98.53709	99.466	100.0	93.12509	100.0	100.0	100.0	100.0	99.95771	100.0	100.0	100.0	100.0	100.0	99.95628	98.03866	99.89743	100.0	93.88304	100.0	100.0	100.0	99.6534	97.3547	100.0	99.26856	100.0	96.78999	95.95636	98.896	100.0	95.10079	89.34284	99.98252	99.94307	100.0	99.23196	98.95591	94.26826	100.0	90.65916	87.45591	82.25875	96.15307	100.0	100.0	98.74325	100.0	99.93547	100.0	100.0	96.97377	99.98626	100.0	94.91765	97.09181	100.0	99.97829	100.0	97.54766	100.0	100.0	100.0	100.0	100.0	96.9309	99.98199	99.88176	100.0	99.78539	100.0	97.23361	91.82883	100.0	97.64905	97.1269	99.99143	100.0	100.0	100.0	88.01052	99.9928	94.64307	97.26458	93.87876	100.0	100.0	99.87243	99.95355	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	56.51504	99.92768	98.00042	100.0	94.49476	100.0	100.0	100.0	98.7698	100.0	100.0	97.32049	100.0	99.62073	100.0	99.07507	90.95601	99.42374	99.93416	100.0	100.0	99.68726	99.82104	98.96471	100.0	97.16627	100.0	95.36687
k__Bacteria|p__Actinobacteria	2|201174	0.66142	10.69536	0.52082	1.62675	8.61895	3.73896	3.94339	1.39305	15.04956	38.51592	0.25866	50.18475	5.79641	1.70765	5.08465	1.43614	1.68035	2.00931	9.46837	11.34458	30.43249	0.99329	6.21773	6.49177	0.39131	26.73025	4.32914	3.09827	25.48212	5.78805	2.26187	24.6707	4.14553	0.42862	1.22594	1.84898	15.043	14.27884	6.17296	0.49307	4.1897	9.7499	4.45692	0	1.98605	4.19835	4.40266	1.4997	10.23722	2.02317	6.27442	3.90157	2.66935	5.13221	0.48243	3.00017	3.40874	9.2955	61.27681	23.36315	6.04053	26.50686	18.15163	6.27708	6.82033	10.35075	35.43139	11.06759	3.66994	9.08423	43.39269	3.72486	6.42831	2.78953	3.68257	1.26983	0.66995	2.51443	1.54848	0.05952	43.98496	3.63241	51.30314	2.35431	19.29935	21.1465	5.48631	15.82477	0.24781	12.10871	9.06978	10.59624	5.12674	12.46492	10.65669	4.11173	4.94101	0	1.24985	16.0355	3.80265	8.87652	4.94754	11.94332	14.0694	22.71347	14.42984	2.12862	16.74261	7.49976	5.021	3.53273	42.18368	48.33029	10.54936	9.1188	29.9938	38.33286	38.44886	1.41584	9.34362	33.89055	6.22145	11.22856	3.59864	18.58363	24.01803	44.037	6.63419	4.01658	6.0237	2.86723	3.13473	4.02064	35.70798	14.30867	0.53832	1.2347	77.71659	11.05689	17.9618	34.62152	69.78819	14.91262	57.58609	11.33319	5.54316	2.90434	3.96335	22.5106	1.53311	0.65429	11.20463	12.37363	2.98747	1.44852	13.36835	2.71916	2.65669	0.0721	3.82325	0.33187	0.96166	1.86298	3.04045	1.17367	5.00099	3.26489	1.8823	1.53915	4.60621	0.38838	0.148	1.47312	1.12242	1.85368	0.77445	1.66054	3.24481	0.94173	1.06553	1.26091	4.98749	0.27812	5.10299	1.69551	6.80145	1.56412	0.25936	0	0.55133	0.0237	1.07909	0.11776	2.53894	2.03217	0.49368	0.39402	9.48152	2.10155	7.2754	3.57225	5.49367	7.82204	3.85091	8.99704	0.98259	13.17513	7.5127	0.59632	6.21177	9.4217	12.92099	26.54129	0.72303	1.51713	5.59233	8.96224	0.63586	13.31276	0.84717	3.43559	13.41413	1.13682	0.63842	0.66628	7.43809	1.86302	5.30595	0.1451	0.00568	0.37143	1.92374	0.21932	2.92055	1.73743	0.14612	0.41091	0.50424	14.27506	12.02733	0.10538	1.02503	2.16243	1.147	1.34108	2.99028	1.31785	2.26792	1.20435	0.24769	1.83451	0.2093	6.40255	0.50972	1.40585	4.08474	12.34284	0.58795	2.79892	2.62676	1.42633	1.55991	13.59457	5.03784	0.5132	0.49308	4.92602	1.98397	1.42027	7.25056	15.94623	36.74335	0.355	0.18244	0.53793	2.20076	0.69898	0.62802	2.10443	0.2067	0.36353	0.27994	1.14364	1.90874	3.66545	0.82202	0.37575	0.29147	0.52099	0.38369	0.02901	6.99749	0.88158	0.16799	1.22923	0.16853	5.63488	1.47999	5.71839	2.39313	0.33503	1.75182	0.02422	0.03567	0.17585	0.18986	0.07659	9.67441	2.87781	0.04977	1.47407	3.43661	0	0	0.16892	0.26816	0.41602	0.1453	2.07087	4.61029	0.88261	0.52845	0.00808	2.58923	4.95488	0.45677	1.55418	0.20379	32.79455	10.06277	0.41479	1.77708	0	0.09157	0.07995	0.04727	0.0613	0.18971	1.14372	0.39916	9.01724	0.16076
k__Bacteria|p__Actinobacteria|c__Actinobacteria	2|201174|1760	0.50962	9.7848	0.14284	0.50516	6.20564	2.29	3.45032	0.77771	14.09066	38.11407	0.25866	47.55082	2.12575	0.8464	1.39615	0.42508	1.49272	0.97192	7.85892	10.93644	27.96719	0.65966	1.47492	3.11362	0	25.13646	3.96718	0.18755	22.5644	1.07675	2.25469	15.1445	3.32499	0.23907	0.05734	1.22317	10.56603	12.32284	5.86261	0	3.02786	7.50277	0	0	1.62499	1.72402	3.11964	0.0511	9.92095	0.46669	4.31789	3.53991	0.19743	4.14053	0.02752	2.56075	0.30525	6.46238	54.65534	20.93725	4.20477	15.51596	11.21104	5.02329	3.65435	8.62019	31.40438	2.12739	0.00299	0.93106	41.83798	0	4.99111	0.64891	0	0.3645	0.21498	0.35571	0.3418	0.00589	38.83023	0.84956	46.5033	1.51059	12.15474	10.77581	0.05632	13.69026	0	8.7139	7.82564	4.94415	3.87015	10.18758	9.19075	0	2.11937	0	0.95442	14.88359	0.51865	7.01903	2.00019	9.12082	6.57356	20.69967	10.58679	1.8579	11.57176	7.16132	0.08586	1.13178	41.02922	47.62114	5.77572	7.71248	26.09148	34.46507	35.26193	0.65743	4.70498	28.05861	4.38712	4.34457	1.0402	11.66261	21.56033	41.44164	3.89146	0.29007	2.51122	0.86181	2.58534	1.08446	10.83511	12.93144	0	0.86793	75.93615	8.07904	11.88483	34.62152	59.04659	13.4154	55.91411	10.72481	3.63461	0	1.56978	15.78544	0.77186	0	8.0489	8.84464	0.08944	1.43779	12.5687	1.87343	2.36312	0.01426	3.79911	0.00574	0.76492	1.55472	2.84463	0.17559	4.91681	2.84214	0	1.4268	4.21005	0.24636	0	1.20966	0.85088	0.0051	0.76871	1.55539	2.83943	0.39808	0.72495	1.03274	4.85082	0	4.76063	1.07228	6.58084	1.15081	0	0	0.05215	0.00901	0.82066	0.11776	2.11296	1.6085	0.40008	0	8.49111	0.09556	6.76907	3.42146	0	7.47057	3.22431	8.73255	0.70945	11.94174	7.5127	0.53801	5.76212	9.07817	12.25786	26.46438	0	0.57543	5.47933	8.74804	0.4431	13.02891	0.57684	2.926	9.34542	0.41337	0.49095	0	6.78333	0.46572	4.32611	0.02679	0	0.34927	1.05675	0	2.61165	0	0.04328	0.24853	0.36299	13.80264	8.59654	0.08473	0.25071	2.14789	0.31312	0.6163	2.77807	1.29644	0	0.49283	0.2038	1.79357	0.0401	5.53993	0.28409	1.05143	3.92992	11.07079	0.58795	1.1678	1.08412	0.52936	1.25188	12.91419	4.17055	0.03973	0.08271	4.77876	0.58441	1.13493	6.52189	11.42151	34.88583	0.11271	0.13421	0.32744	2.05537	0.13306	0	2.00976	0	0.34911	0.0924	0.44495	0	3.63039	0	0.00267	0.01242	0.07893	0.1099	0.02039	6.28613	0	0	1.2263	0	4.9685	0.1437	4.76999	1.65856	0.01016	1.27101	0.02422	0	0.15075	0.05812	0.05522	9.58873	1.02227	0	0	2.86468	0	0	0.03813	0.01206	0.04516	0.1302	1.20585	2.27894	0.30343	0.46169	0.00808	1.6051	3.0939	0.45301	1.46279	0.09104	31.6331	9.2913	0.41479	0.24296	0	0.07193	0	0	0.03268	0	0.59339	0	8.57539	0.00593
