,simulation,kraken2 + bracken,metaphlan3,motus3,metaphlan4
SAMEA2467069,5.894259173879621,5.987435121226994,4.113814405468863,5.955828574896436,5.435097591206496
SAMEA2467070,6.234467258765411,6.679862596417949,4.677088619408942,6.234318264184534,5.829464268052551
SAMEA2467071,6.349895638401007,6.678543098844791,5.026594949503542,6.372719197528316,5.900903395716722
SAMEA2467072,6.9730946378402345,7.409278604158088,5.240366340255104,6.904821989339843,6.496799469896185
SAMEA2467073,6.922809705197602,7.111821600535966,5.3190331705148655,6.802459551683161,6.61192415890186
SAMEA2467074,6.932644776408807,7.524751594970631,4.831911035800842,6.804424645563286,6.513034683019929
SAMEA2467075,6.816188149993692,7.079904900912218,5.0229344799182485,6.857737407987884,6.413447080366093
SAMEA2467076,6.9304728521292995,7.111944782646628,5.422259420761033,6.888543755893832,6.5649362578127395
SAMEA2467077,6.9100250440073525,7.287194260243013,5.009583830495547,6.8973523070709035,6.478387234993394
SAMEA2467078,6.9865454939479035,7.213771510390414,5.330750438196998,6.953727099508569,6.585638868399297
SAMEA2467079,5.078568302886078,5.527426417077009,3.179147466559633,5.227333441379168,4.552646449875028
SAMEA2467080,6.858623471502862,7.255405436120523,5.3554683367142015,6.800395143786708,6.364900751075584
SAMEA2467081,6.456276792546536,6.645478521115721,4.5892203178992705,6.662368021475058,5.951331136891464
SAMEA2467082,5.5632438829671065,6.377611172645335,4.4107722734635,4.998055592045672,5.704593190650628
SAMEA2467083,6.669698217019567,7.170987797834876,5.147369580672298,6.547518421678521,6.123062699785814
SAMEA2467084,6.605970723683923,6.802260419517536,4.996154031343016,6.644547352380886,6.121782494982736
SAMEA2467085,6.0085356600699225,6.20246317338025,4.280731993255691,6.195096412703522,5.432419938688442
SAMEA3136623,5.615324715596865,6.305043988599723,4.488224028733834,5.403103236244842,5.25336142666583
SAMEA3136624,6.2589471670160375,6.671552122510126,4.568995303588025,5.908661929845575,5.835282118279076
SAMEA3136625,6.694517130436871,7.174464093422095,5.2581876838021895,6.349070794697324,6.133344415194043
SAMEA3136626,5.1343735990204635,5.894632085783518,3.288796629840384,5.235419968076735,4.6840126062443925
SAMEA3136627,7.182621557690196,7.681314633962723,5.792510988138362,6.94616166452404,6.792072035589938
SAMEA3136628,6.330469475568216,7.068511189522267,4.844093905221461,5.977024766371704,5.615460931434424
SAMEA3136629,7.2265285886409885,7.705816604598506,5.710850032598778,7.088597207894984,6.825171648487794
SAMEA3136630,7.095424511314149,7.361105045508553,5.01025599336946,6.961831665092975,6.6773052060854905
SAMEA3136631,6.103672270389041,6.630871300328998,4.455402534915632,5.979407475189125,5.718097015545207
SAMEA3136632,6.983708817929508,7.514247985244753,5.730567408764906,6.74850174602885,6.534510094578638
SAMEA3136633,5.116953405898809,6.15684877449939,3.9582358055845117,5.178045671676479,4.644159915937781
SAMEA3136634,6.724171128746685,7.118263421241077,5.293949106641301,6.5099805981926355,6.324780822431418
SAMEA3136635,5.3533309667895335,5.977902380417743,4.185712807921688,5.439677193165321,4.84955753481626
SAMEA3136636,5.0749787304932195,5.704099482646558,4.483938318032023,4.992762126989162,4.7348750377197355
SAMEA3136637,6.675939235849262,7.142124738413277,5.037488153918478,6.482583177831893,6.144716105840014
SAMEA3136638,6.773577840368628,7.188063440485852,5.290454618368549,6.5710097467940916,6.361148678511481
SAMEA3136639,4.879325159150762,5.5782468135870165,3.624918253734832,4.857666504824449,4.485725799139089
SAMEA3136640,4.900585698685841,5.765559386352015,2.5026614081930867,4.9403112867313705,4.3807630226731735
SAMEA3136641,6.832798433044572,7.09380928004483,5.109052760276687,6.716502152913008,6.379050907737117
SAMEA3136642,7.400188248504462,7.867069593606811,5.522311765589835,7.278074709316894,7.038249224232034
SAMEA3136643,6.1087687824645025,6.621012023243282,4.802166928738401,5.8845197010779104,5.566414450237223
SAMEA3136644,7.366099294569674,7.570981056663954,5.624509698664412,7.25196783757159,6.973261295744046
